SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-7.78E-10,-1.7457E-08,-1.7985E-08,-1.8265E-08,-1.8477E-08,-1.8679E-08,-1.8935E-08,-1.9144E-08,-3E-12,-2E-12,-2E-12,-1E-12,-1E-12,0,0,1E-12
0.4,2.59E-10,-1.0091E-08,-1.0479E-08,-1.0581E-08,-1.0646E-08,-1.0764E-08,-1.0857E-08,-1.0935E-08,-2E-12,-1E-12,0,0,0,-2E-12,-2E-12,-2E-12
0.3,6.38E-10,-7.102E-09,-7.48E-09,-7.659E-09,-7.585E-09,-7.752E-09,-7.809E-09,-7.847E-09,-4E-12,-1E-12,-1E-12,-3E-12,0,0,0,0
0.2,8.17E-10,-4.928E-09,-5.302E-09,-5.514E-09,-5.374E-09,-5.536E-09,-5.568E-09,-5.583E-09,-2E-12,-2E-12,-1E-12,-1E-12,0,0,0,0
0.1,1.052E-09,-3.195E-09,-3.696E-09,-3.904E-09,-3.747E-09,-3.86E-09,-3.878E-09,-3.878E-09,-4E-12,-1E-12,-1E-12,0,-1E-12,-1E-12,0,0
0,1.174E-09,-1.877E-09,-2.462E-09,-2.618E-09,-2.504E-09,-2.572E-09,-2.577E-09,-2.578E-09,-2E-12,-4E-12,-1E-12,-1E-12,-1E-12,0,-1E-12,0
-0.1,1.275E-09,-1.047E-09,-1.326E-09,-1.45E-09,-1.346E-09,-1.385E-09,-1.373E-09,-1.355E-09,-4E-12,-2E-12,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12
-0.2,1.359E-09,-4E-10,-6.15E-10,-7.12E-10,-6.24E-10,-6.4E-10,-6.15E-10,-6.51E-10,-2E-12,-4E-12,-1E-12,-1E-12,-1E-12,0,-1E-12,1E-12
-0.3,1.433E-09,1.53E-10,-1.43E-10,-2.21E-10,-1.51E-10,-1.51E-10,-1.17E-10,-1.2E-11,-4E-12,-2E-12,-3E-12,-4E-12,-3E-12,-3E-12,-3E-12,-2E-12
-0.4,1.505E-09,4.67E-10,2.8E-10,2.2E-10,2.79E-10,2.92E-10,3.33E-10,4.49E-10,-2E-12,-4E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,0
