SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-1.395E-09,-3.3594E-08,-3.4224E-08,-3.4655E-08,-3.5087E-08,-3.5388E-08,-3.5985E-08,-3.6527E-08,-1E-12,2E-12,3E-12,1E-12,1E-12,1E-12,-1E-12,0
0.4,7.43E-10,-1.5811E-08,-1.695E-08,-1.7837E-08,-1.859E-08,-1.9136E-08,-1.9724E-08,-2.0281E-08,-2E-12,1E-12,1E-12,1E-12,0,0,-1E-12,1E-12
0.3,1.372E-09,-1.0321E-08,-1.1484E-08,-1.2339E-08,-1.3073E-08,-1.354E-08,-1.4109E-08,-1.4652E-08,-2E-12,0,-1E-12,-1E-12,0,0,-2E-12,-1E-12
0.2,1.731E-09,-6.659E-09,-7.625E-09,-8.366E-09,-9.119E-09,-9.505E-09,-9.933E-09,-1.0335E-08,-3E-12,-1E-12,0,0,0,-1E-12,-1E-12,1E-12
0.1,1.974E-09,-4.087E-09,-4.963E-09,-5.542E-09,-6.108E-09,-6.393E-09,-6.756E-09,-7.063E-09,-4E-12,0,-1E-12,0,0,0,0,-1E-12
0,2.123E-09,-2.533E-09,-3.075E-09,-3.487E-09,-3.794E-09,-4.005E-09,-4.394E-09,-4.567E-09,0,-1E-12,-2E-12,-2E-12,-1E-12,0,-1E-12,0
-0.1,2.119E-09,-4.51E-10,-1.902E-09,-2.144E-09,-2.319E-09,-2.456E-09,-2.411E-09,-2.51E-09,0,0,-1E-12,0,-1E-12,0,0,-1E-12
-0.2,2.404E-09,6E-10,9.6E-11,-6.1E-11,-1.55E-10,-2.32E-10,-1.365E-09,-1.398E-09,0,-1E-12,-1E-12,-1E-12,0,0,-1E-12,0
-0.3,2.387E-09,1.213E-09,9.16E-10,8.59E-10,9.79E-10,9.55E-10,7.29E-10,7.53E-10,1E-12,0,-1E-12,-1E-12,-1E-12,0,0,0
-0.4,2.698E-09,1.935E-09,1.781E-09,1.797E-09,1.7E-09,1.717E-09,1.757E-09,1.81E-09,-1E-12,-2E-12,0,0,0,0,1E-12,0
-0.5,2.902E-09,2.309E-09,2.406E-09,2.486E-09,2.565E-09,2.616E-09,2.432E-09,2.504E-09,1E-12,0,0,-1E-12,0,0,-1E-12,-1E-12
-0.6,3.098E-09,2.871E-09,2.923E-09,3.06E-09,3.034E-09,3.121E-09,3.253E-09,3.343E-09,0,0,0,0,0,0,0,-1E-12
-0.7,3.38E-09,3.172E-09,3.432E-09,3.618E-09,3.774E-09,3.894E-09,3.779E-09,3.878E-09,1E-12,-1E-12,-1E-12,0,0,0,0,-1E-12
-0.8,3.663E-09,3.7E-09,3.874E-09,4.111E-09,4.191E-09,4.343E-09,4.533E-09,4.645E-09,1E-12,0,0,0,0,0,-1E-12,-1E-12
