SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-9.31E-10,-1.9457E-08,-2.0589E-08,-2.1251E-08,-2.1757E-08,-2.2205E-08,-2.2582E-08,-2.3011E-08,-2E-12,0,0,0,0,0,-2E-12,-1E-12
0.4,4.62E-10,-9.234E-09,-9.783E-09,-1.0155E-08,-1.0431E-08,-1.0711E-08,-1.1015E-08,-1.1233E-08,0,0,0,-1E-12,0,0,-1E-12,-1E-12
0.3,8.57E-10,-5.814E-09,-6.232E-09,-6.485E-09,-6.662E-09,-6.844E-09,-7.136E-09,-7.179E-09,-3E-12,-1E-12,0,0,-1E-12,0,-1E-12,-1E-12
0.2,1.086E-09,-3.61E-09,-3.949E-09,-4.129E-09,-4.24E-09,-4.352E-09,-4.532E-09,-4.542E-09,0,-1E-12,-1E-12,0,-1E-12,0,-1E-12,0
0.1,1.135E-09,-2.2E-09,-2.5E-09,-2.636E-09,-2.706E-09,-2.765E-09,-2.844E-09,-2.819E-09,-4E-12,-1E-12,0,0,0,-1E-12,-1E-12,-1E-12
0,1.321E-09,-7.57E-10,-1.061E-09,-1.144E-09,-1.163E-09,-1.174E-09,-1.196E-09,-1.031E-09,0,-4E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-3E-12
-0.1,1.407E-09,8E-12,-1.52E-10,-2.01E-10,-1.93E-10,-1.72E-10,-1.5E-10,-7.5E-11,-3E-12,0,-1E-12,-1E-12,-1E-12,0,-2E-12,-1E-12
-0.2,1.475E-09,5.31E-10,4.05E-10,3.77E-10,4.09E-10,4.4E-10,4.78E-10,5.66E-10,-1E-12,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12
-0.3,1.534E-09,9.08E-10,8.16E-10,8.11E-10,8.46E-10,8.83E-10,9.29E-10,1.014E-09,-2E-12,0,0,0,0,0,0,0
-0.4,1.592E-09,1.209E-09,1.141E-09,1.154E-09,1.058E-09,1.094E-09,1.283E-09,1.365E-09,0,-4E-12,-4E-12,-2E-12,-3E-12,-3E-12,-2E-12,-2E-12
-0.5,1.57E-09,1.46E-09,1.426E-09,1.447E-09,1.48E-09,1.523E-09,1.588E-09,1.677E-09,-3E-12,-1E-12,0,0,0,0,0,-1E-12
-0.6,1.759E-09,1.693E-09,1.672E-09,1.702E-09,1.746E-09,1.794E-09,1.859E-09,1.973E-09,0,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12
-0.7,1.787E-09,1.933E-09,1.941E-09,1.977E-09,2.032E-09,2.089E-09,2.162E-09,2.291E-09,-3E-12,-1E-12,-1E-12,0,-1E-12,-1E-12,-1E-12,0
-0.8,2.025E-09,2.085E-09,2.229E-09,2.276E-09,2.322E-09,2.393E-09,2.499E-09,2.651E-09,0,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12,-3E-12,-3E-12
-0.9,2.225E-09,2.48E-09,2.534E-09,2.595E-09,2.659E-09,2.743E-09,2.862E-09,3.039E-09,-4E-12,0,0,0,0,0,0,-1E-12
