SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-2.6,1.1811E-08,1.1788E-08,1.2321E-08,1.2827E-08,1.3498E-08,1.4079E-08,1.4575E-08,1.4988E-08,2E-12,0,-1E-12,0,0,-1E-12,3E-12,0
-2.7,1.2781E-08,1.2822E-08,1.3384E-08,1.3929E-08,1.4672E-08,1.5327E-08,1.5833E-08,1.6321E-08,-2E-12,-1E-12,2E-12,-1E-12,1E-12,0,-1E-12,-1E-12
-2.8,1.3857E-08,1.3996E-08,1.4615E-08,1.5159E-08,1.5983E-08,1.6691E-08,1.7227E-08,1.7746E-08,3E-12,0,1E-12,0,0,0,0,1E-12
-2.9,1.5024E-08,1.5323E-08,1.5979E-08,1.6608E-08,1.7442E-08,1.8189E-08,1.8761E-08,1.9285E-08,1E-12,-1E-12,2E-12,0,0,-1E-12,0,-1E-12
-3,1.6341E-08,1.6835E-08,1.7525E-08,1.8233E-08,1.9099E-08,1.9858E-08,2.0411E-08,2.0956E-08,1E-12,1E-12,5E-12,0,1E-12,0,0,0
-3.1,1.7877E-08,1.8559E-08,1.932E-08,2.0059E-08,2.0959E-08,2.1692E-08,2.2205E-08,2.2761E-08,0,1E-12,9E-12,0,1E-12,-1E-12,-1E-12,-1E-12
-3.2,1.9595E-08,2.0458E-08,2.1338E-08,2.2098E-08,2.2986E-08,2.3637E-08,2.416E-08,2.4654E-08,1E-12,1E-12,1.4E-11,0,2E-12,-1E-12,0,0
-3.3,2.1514E-08,2.2601E-08,2.3594E-08,2.4381E-08,2.5195E-08,2.577E-08,2.6226E-08,2.6682E-08,-1E-12,0,9E-12,1E-12,1E-12,-1E-12,3E-12,-1E-12
-3.4,2.3673E-08,0.000000025,2.6048E-08,2.6859E-08,2.7601E-08,2.7998E-08,2.838E-08,2.8795E-08,0,1E-12,-1E-12,7E-12,4E-12,0,4E-12,0
-3.5,2.6134E-08,2.7666E-08,2.8762E-08,2.9595E-08,3.0172E-08,3.0351E-08,3.0627E-08,3.097E-08,-2E-12,-1E-12,-4E-12,1.1E-11,0,0,-1E-12,-1E-12
