SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-9.49E-10,-3.7946E-08,-3.7724E-08,-3.7266E-08,-3.7268E-08,-3.7632E-08,-3.8315E-08,-3.8643E-08,7.83E-10,2.429E-08,2.6072E-08,2.7165E-08,2.7934E-08,2.8688E-08,2.9433E-08,2.9958E-08
0.4,1.209E-09,-1.7314E-08,-1.9764E-08,-2.1274E-08,-2.2163E-08,-2.2903E-08,-2.3572E-08,-2.4025E-08,2.47E-10,1.5249E-08,1.7974E-08,1.9702E-08,2.0686E-08,2.1445E-08,2.21E-08,2.2551E-08
0.3,5.15E-10,-1.0473E-08,-1.3255E-08,-1.5054E-08,-1.6008E-08,-1.6686E-08,-1.7219E-08,-1.758E-08,-1.1E-10,9.542E-09,1.245E-08,1.4248E-08,1.5185E-08,1.5863E-08,1.641E-08,1.6751E-08
0.2,7.26E-10,-5.996E-09,-8.623E-09,-1.0285E-08,-1.1103E-08,-1.1663E-08,-1.2104E-08,-1.2328E-08,-2.91E-10,5.827E-09,8.281E-09,9.869E-09,1.0782E-08,1.1322E-08,1.1583E-08,1.1944E-08
0.1,4.86E-10,-2.995E-09,-5.084E-09,-6.465E-09,-7.227E-09,-7.647E-09,-7.784E-09,-8.047E-09,-1.18E-10,3.373E-09,5.218E-09,6.441E-09,7.167E-09,7.547E-09,7.68E-09,7.951E-09
0,4.89E-10,-1.756E-09,-3.027E-09,-3.504E-09,-4.062E-09,-4.314E-09,-4.353E-09,-4.536E-09,-1.57E-10,1.858E-09,3.048E-09,3.866E-09,4.362E-09,4.593E-09,4.642E-09,4.824E-09
-0.1,8.72E-10,5.94E-10,-3.43E-10,-1.936E-09,-2.22E-09,-2.328E-09,-2.313E-09,-2.418E-09,-4.57E-10,6.33E-10,1.367E-09,2.077E-09,2.344E-09,2.449E-09,2.445E-09,2.546E-09
-0.2,6.63E-10,1.553E-09,1.037E-09,4.86E-10,4.74E-10,3.63E-10,4.48E-10,5.5E-10,-2.72E-10,1.57E-10,5.04E-10,7.86E-10,8.87E-10,9.19E-10,8.85E-10,9.24E-10
-0.3,6.43E-10,9.94E-10,8.96E-10,4.3E-10,8.56E-10,4.85E-10,5.52E-10,1.011E-09,-2.9E-10,-4.44E-10,-3.53E-10,2.39E-10,-2.71E-10,2.44E-10,2.08E-10,-3.91E-10
-0.4,6.87E-10,1.445E-09,1.558E-09,1.382E-09,1.78E-09,1.583E-09,1.188E-09,2.059E-09,-3.26E-10,-8.38E-10,-9.42E-10,-3.17E-10,-1.111E-09,-4E-10,-3.64E-10,-1.306E-09
