SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-0.5,1.55E-09,4.258E-09,7.361E-09,7.566E-09,7.73E-09,1.2335E-08,1.1528E-08,2.722E-09,-8.73E-10,-2.694E-09,-5.292E-09,-5.346E-09,-5.43E-09,-9.671E-09,-8.563E-09,-1.007E-09
-0.6,1.765E-09,4.731E-09,9.219E-09,9.641E-09,9.877E-09,1.3314E-08,1.2316E-08,3.018E-09,-1.033E-09,-3.354E-09,-6.93E-09,-6.469E-09,-7.291E-09,-1.0542E-08,-9.293E-09,-1.23E-09
-0.7,2.053E-09,7.86E-09,1.0831E-08,8.89E-09,1.1497E-08,1.4206E-08,1.2422E-08,3.408E-09,-1.25E-09,-5.626E-09,-8.372E-09,-5.718E-09,-8.914E-09,-1.1454E-08,-9.47E-09,-1.516E-09
-0.8,2.441E-09,9.703E-09,1.2179E-08,9.077E-09,1.3038E-08,1.5111E-08,1.2887E-08,3.84E-09,-1.537E-09,-6.505E-09,-9.656E-09,-6.229E-09,-1.0401E-08,-1.2609E-08,-1.0221E-08,-1.842E-09
-0.9,2.938E-09,8.734E-09,1.3449E-08,1.0824E-08,1.4512E-08,1.666E-08,1.354E-08,4.355E-09,-1.915E-09,-5.387E-09,-1.1086E-08,-8.605E-09,-1.2045E-08,-1.382E-08,-1.0578E-08,-2.478E-09
-1,3.505E-09,8.603E-09,1.4931E-08,1.2806E-08,1.6188E-08,1.7749E-08,1.4602E-08,7.605E-09,-2.372E-09,-5.602E-09,-1.2341E-08,-1.0381E-08,-1.3513E-08,-1.4771E-08,-1.3235E-08,-4.796E-09
-1.1,4.173E-09,1.009E-08,1.5884E-08,1.4418E-08,1.7343E-08,1.8676E-08,1.7654E-08,9.741E-09,-3.122E-09,-7.676E-09,-1.3339E-08,-1.2099E-08,-1.4706E-08,-1.5663E-08,-1.4955E-08,-5.592E-09
-1.2,7.849E-09,1.1627E-08,1.7079E-08,1.6185E-08,1.8724E-08,1.9618E-08,1.8663E-08,9.633E-09,-5.368E-09,-9.153E-09,-1.4354E-08,-1.361E-08,-1.59E-08,-1.6545E-08,-1.5743E-08,-5.35E-09
-1.3,9.785E-09,1.2915E-08,1.7978E-08,1.7309E-08,1.9787E-08,2.0447E-08,1.9324E-08,1.0731E-08,-6.463E-09,-1.0229E-08,-1.5204E-08,-1.4754E-08,-1.6921E-08,-1.734E-08,-1.6375E-08,-5.982E-09
-1.4,1.0169E-08,1.3922E-08,1.8771E-08,1.8565E-08,2.0723E-08,2.121E-08,2.0186E-08,1.0716E-08,-6.234E-09,-1.149E-08,-1.5951E-08,-1.5827E-08,-1.7804E-08,-1.8103E-08,-1.7339E-08,-8.513E-09
-1.5,1.1369E-08,1.5323E-08,1.949E-08,1.9577E-08,2.1574E-08,2.199E-08,2.1372E-08,1.3662E-08,-7.455E-09,-1.2676E-08,-1.6628E-08,-1.6753E-08,-1.8613E-08,-1.8753E-08,-1.8621E-08,-1.0619E-08
-1.6,1.2555E-08,1.6202E-08,2.0065E-08,2.0362E-08,2.2251E-08,2.2524E-08,2.2919E-08,1.5365E-08,-1.0185E-08,-1.3698E-08,-1.7189E-08,-1.75E-08,-1.9238E-08,-1.9297E-08,-2.0261E-08,-1.2643E-08
-1.7,1.4846E-08,1.7549E-08,2.0655E-08,2.111E-08,2.2876E-08,2.3237E-08,2.4742E-08,1.7537E-08,-1.2717E-08,-1.4985E-08,-1.7817E-08,-1.8243E-08,-1.9843E-08,-2.0145E-08,-2.2106E-08,-1.4689E-08
-1.8,1.744E-08,1.8839E-08,2.129E-08,2.1831E-08,2.3432E-08,2.4106E-08,2.6505E-08,1.9455E-08,-1.5098E-08,-1.6377E-08,-1.8575E-08,-1.9052E-08,-2.0451E-08,-2.1211E-08,-2.3879E-08,-1.6669E-08
-1.9,1.9788E-08,2.03E-08,2.2165E-08,2.2735E-08,2.4138E-08,2.538E-08,2.833E-08,2.1391E-08,-1.7445E-08,-1.7951E-08,-1.9621E-08,-2.0116E-08,-2.1298E-08,-2.2624E-08,-2.5775E-08,-1.8686E-08
-2,2.2157E-08,2.1967E-08,2.3411E-08,2.3993E-08,2.518E-08,2.6993E-08,3.0316E-08,2.3397E-08,-1.9821E-08,-1.9725E-08,-2.1046E-08,-2.1541E-08,-2.253E-08,-2.4437E-08,-2.7803E-08,-2.0786E-08
-2.1,2.4496E-08,2.3735E-08,2.4932E-08,2.5528E-08,2.6548E-08,2.8837E-08,3.2325E-08,2.5399E-08,-2.2225E-08,-2.1617E-08,-2.2754E-08,-2.326E-08,-2.4109E-08,-2.6472E-08,-2.9909E-08,-2.2898E-08
-2.2,2.6886E-08,2.5651E-08,2.677E-08,2.7388E-08,2.8309E-08,3.1017E-08,3.4445E-08,2.7437E-08,-2.4684E-08,-2.3665E-08,-2.4745E-08,-2.5284E-08,-2.6068E-08,-2.879E-08,-3.2138E-08,-2.5067E-08
-2.3,2.9369E-08,2.7781E-08,2.8904E-08,2.9565E-08,3.0455E-08,3.3387E-08,3.6714E-08,2.9586E-08,-2.7243E-08,-2.5926E-08,-2.7016E-08,-2.7613E-08,-2.8389E-08,-3.1267E-08,-3.4526E-08,-2.7333E-08
-2.4,3.1842E-08,3.0048E-08,3.1224E-08,3.1952E-08,3.286E-08,3.5848E-08,3.9007E-08,3.1683E-08,-2.9826E-08,-2.8353E-08,-2.9493E-08,-3.0164E-08,-3.098E-08,-3.3875E-08,-3.69E-08,-2.9511E-08
-2.5,3.4452E-08,3.2622E-08,3.3846E-08,3.468E-08,3.5641E-08,3.8529E-08,4.1376E-08,3.371E-08,-3.2589E-08,-3.1081E-08,-3.2277E-08,-3.307E-08,-3.3984E-08,-3.6648E-08,-3.9379E-08,-3.1617E-08
-2.6,3.7152E-08,3.5418E-08,3.6769E-08,3.7724E-08,3.8845E-08,4.1269E-08,4.3747E-08,3.5578E-08,-3.5396E-08,-3.4038E-08,-3.5459E-08,-3.6402E-08,-3.7521E-08,-3.9578E-08,-4.1823E-08,-3.366E-08
-2.7,3.9999E-08,3.849E-08,4.0264E-08,4.1395E-08,4.2786E-08,4.4305E-08,4.5988E-08,3.7603E-08,-3.8511E-08,-3.7319E-08,-3.9293E-08,-4.0438E-08,-4.1889E-08,-4.2823E-08,-4.4032E-08,-3.5958E-08
-2.8,4.3233E-08,4.2114E-08,4.4534E-08,4.5923E-08,4.7806E-08,4.7802E-08,4.8038E-08,3.9987E-08,-4.1863E-08,-4.123E-08,-4.3923E-08,-4.5386E-08,-4.7393E-08,-4.6661E-08,-4.6241E-08,-3.8585E-08
-2.9,4.6613E-08,4.6431E-08,4.9598E-08,5.1465E-08,5.4039E-08,5.2046E-08,5.014E-08,4.2708E-08,-4.5429E-08,-4.6088E-08,-4.9401E-08,-5.1405E-08,-5.4107E-08,-5.1437E-08,-4.8482E-08,-4.1591E-08
-3,5.0542E-08,5.2083E-08,5.5719E-08,5.8213E-08,6.1545E-08,5.7549E-08,5.2433E-08,4.6016E-08,-4.9812E-08,-5.22E-08,-5.5926E-08,-5.8524E-08,-6.2047E-08,-5.7421E-08,-5.0976E-08,-4.5207E-08
-3.1,5.5288E-08,5.8563E-08,6.2787E-08,6.5919E-08,7.0158E-08,6.4125E-08,5.492E-08,4.9874E-08,-5.4998E-08,-5.8939E-08,-6.324E-08,-6.65E-08,-7.0941E-08,-6.4318E-08,-5.3814E-08,-4.9299E-08
-3.2,6.1116E-08,6.5802E-08,7.0567E-08,7.4393E-08,7.954E-08,7.1512E-08,5.8038E-08,5.4228E-08,-6.1318E-08,-6.6453E-08,-7.117E-08,-7.5135E-08,-8.0317E-08,-7.194E-08,-5.7198E-08,-5.3842E-08
-3.3,6.8167E-08,7.3749E-08,7.8949E-08,8.3478E-08,8.9405E-08,7.9622E-08,6.1726E-08,5.912E-08,-6.9242E-08,-7.4507E-08,-7.963E-08,-8.4156E-08,-9.0535E-08,-8.009E-08,-6.1127E-08,-5.8967E-08
-3.4,7.6842E-08,8.2136E-08,8.7579E-08,9.2713E-08,9.8802E-08,8.7961E-08,6.5737E-08,6.4535E-08,-7.7767E-08,-8.2955E-08,-8.8184E-08,-9.3623E-08,-9.8184E-08,-8.8708E-08,-6.5245E-08,-6.4552E-08
-3.5,8.5394E-08,9.1105E-08,9.6319E-08,1.01205E-07,1.04582E-07,9.5912E-08,7.0039E-08,7.0334E-08,-8.6637E-08,-9.2735E-08,-9.6968E-08,-1.00387E-07,-1.03382E-07,-9.4917E-08,-6.9709E-08,-7.0422E-08
