SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-2.4,1.5879E-08,1.7021E-08,1.8452E-08,1.9584E-08,2.0436E-08,2.1116E-08,2.1584E-08,2.2023E-08,-1E-12,-2E-12,0,-1E-12,0,-1E-12,0,-1E-12
-2.5,1.7695E-08,1.9189E-08,2.087E-08,2.2184E-08,2.3157E-08,2.3909E-08,2.4468E-08,2.4944E-08,1E-12,-3E-12,0,-1E-12,-1E-12,0,-1E-12,-1E-12
-2.6,1.9962E-08,2.1874E-08,2.3893E-08,2.5392E-08,2.6504E-08,2.7346E-08,2.7981E-08,2.8488E-08,-1E-12,-1E-12,0,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12
-2.7,2.2719E-08,2.5026E-08,2.7295E-08,0.000000029,3.0226E-08,3.1219E-08,3.1923E-08,3.2515E-08,0,-1E-12,0,-1E-12,-1E-12,0,0,0
-2.8,2.5945E-08,2.8571E-08,3.1074E-08,3.2935E-08,3.4333E-08,3.5447E-08,3.6236E-08,3.6874E-08,0,0,-1E-12,-1E-12,-1E-12,-1E-12,0,-1E-12
-2.9,2.9566E-08,3.2403E-08,3.5163E-08,3.7165E-08,3.8729E-08,3.9982E-08,4.0831E-08,4.1511E-08,1E-12,-3E-12,0,-1E-12,-1E-12,0,-1E-12,0
-3,3.3559E-08,3.663E-08,3.9584E-08,4.175E-08,4.3455E-08,4.4783E-08,4.5723E-08,4.6445E-08,-1E-12,1.5E-11,-1E-12,-1E-12,0,-1E-12,-1E-12,-1E-12
-3.1,3.8028E-08,4.1268E-08,4.4404E-08,4.6719E-08,4.8545E-08,4.994E-08,5.0946E-08,5.1705E-08,0,1E-12,-1E-12,0,-1E-12,0,0,0
-3.2,4.2875E-08,4.6149E-08,4.9537E-08,5.1934E-08,5.39E-08,5.5318E-08,5.6373E-08,5.7119E-08,-1E-12,1E-12,-2E-12,-1E-12,0,0,-1E-12,-1E-12
-3.3,4.809E-08,5.1486E-08,5.4947E-08,5.7501E-08,5.9547E-08,6.0994E-08,6.2036E-08,6.2748E-08,0,8E-12,0,0,0,0,0,0
-3.4,5.3556E-08,5.7003E-08,6.0565E-08,6.3224E-08,6.5315E-08,6.6792E-08,6.7781E-08,6.8458E-08,0,8E-12,-1E-12,-1E-12,-1E-12,0,-1E-12,0
-3.5,5.9193E-08,6.2675E-08,6.6367E-08,6.912E-08,7.1239E-08,7.2664E-08,7.3575E-08,7.4133E-08,0,4E-12,-1E-12,0,0,0,-1E-12,-1E-12
