SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-1.8,1.74E-08,1.76E-08,1.88E-08,1.98E-08,2.14E-08,1.65E-08,3.26E-08,4.14E-08,-1.54E-08,-1.56E-08,-1.67E-08,-1.76E-08,-1.93E-08,-1.48E-08,-3.04E-08,-3.86E-08
-1.9,1.95E-08,1.89E-08,1.97E-08,2.05E-08,2.22E-08,1.85E-08,3.39E-08,4.21E-08,-1.76E-08,-1.70E-08,-1.77E-08,-1.84E-08,-2.02E-08,-1.66E-08,-3.17E-08,-3.96E-08
-2,2.16E-08,2.04E-08,2.08E-08,2.14E-08,2.32E-08,2.03E-08,3.50E-08,4.33E-08,-1.97E-08,-1.86E-08,-1.90E-08,-1.95E-08,-2.15E-08,-1.85E-08,-3.30E-08,-4.08E-08
-2.1,2.37E-08,2.18E-08,2.21E-08,2.25E-08,2.45E-08,2.22E-08,3.63E-08,4.44E-08,-2.19E-08,-2.01E-08,-2.03E-08,-2.07E-08,-2.28E-08,-2.05E-08,-3.44E-08,-4.20E-08
-2.2,2.58E-08,2.34E-08,2.34E-08,2.38E-08,2.59E-08,2.42E-08,3.79E-08,4.55E-08,-2.40E-08,-2.17E-08,-2.18E-08,-2.22E-08,-2.44E-08,-2.25E-08,-3.61E-08,-4.32E-08
-2.3,2.78E-08,2.49E-08,2.50E-08,2.53E-08,2.74E-08,2.63E-08,3.94E-08,4.67E-08,-2.61E-08,-2.34E-08,-2.35E-08,-2.38E-08,-2.59E-08,-2.47E-08,-3.76E-08,-4.44E-08
-2.4,2.98E-08,2.65E-08,2.66E-08,2.69E-08,2.88E-08,2.85E-08,4.08E-08,4.77E-08,-2.80E-08,-2.51E-08,-2.52E-08,-2.54E-08,-2.77E-08,-2.70E-08,-3.92E-08,-4.55E-08
-2.5,3.16E-08,2.82E-08,2.83E-08,2.85E-08,3.07E-08,3.07E-08,4.26E-08,4.89E-08,-0.00000003,-2.69E-08,-2.70E-08,-2.71E-08,-2.93E-08,-2.91E-08,-4.10E-08,-4.66E-08
-2.6,3.34E-08,3.00E-08,3.00E-08,3.00E-08,3.22E-08,3.26E-08,4.43E-08,4.98E-08,-3.19E-08,-2.88E-08,-2.87E-08,-2.87E-08,-3.08E-08,-3.11E-08,-4.28E-08,-4.76E-08
-2.7,3.51E-08,3.18E-08,3.16E-08,3.16E-08,3.36E-08,3.45E-08,4.63E-08,5.09E-08,-3.36E-08,-3.07E-08,-3.04E-08,-3.04E-08,-3.24E-08,-3.30E-08,-4.49E-08,-4.89E-08
-2.8,3.69E-08,3.36E-08,3.34E-08,3.34E-08,3.51E-08,3.62E-08,4.82E-08,5.22E-08,-3.57E-08,-3.27E-08,-3.24E-08,-3.22E-08,-3.40E-08,-3.48E-08,-4.68E-08,-5.04E-08
-2.9,3.88E-08,3.57E-08,3.53E-08,3.50E-08,3.66E-08,3.79E-08,5.02E-08,5.35E-08,-3.76E-08,-3.49E-08,-3.43E-08,-3.41E-08,-3.57E-08,-3.64E-08,-4.90E-08,-5.17E-08
-3,4.06E-08,3.79E-08,3.71E-08,3.71E-08,3.84E-08,3.95E-08,5.21E-08,5.51E-08,-3.97E-08,-3.72E-08,-3.63E-08,-3.64E-08,-3.77E-08,-3.83E-08,-5.07E-08,-5.35E-08
-3.1,4.30E-08,4.02E-08,3.93E-08,3.96E-08,4.03E-08,4.14E-08,5.37E-08,5.68E-08,-4.24E-08,-3.94E-08,-3.88E-08,-3.91E-08,-3.97E-08,-4.04E-08,-5.23E-08,-5.53E-08
-3.2,4.58E-08,4.23E-08,4.20E-08,4.23E-08,4.26E-08,4.36E-08,5.53E-08,5.86E-08,-4.53E-08,-4.17E-08,-4.16E-08,-4.19E-08,-4.20E-08,-4.26E-08,-5.40E-08,-5.71E-08
-3.3,4.87E-08,4.48E-08,4.49E-08,4.53E-08,4.50E-08,4.59E-08,5.70E-08,6.03E-08,-4.82E-08,-4.45E-08,-4.47E-08,-4.51E-08,-4.46E-08,-4.50E-08,-5.58E-08,-5.88E-08
-3.4,5.15E-08,4.79E-08,4.82E-08,4.86E-08,4.77E-08,4.84E-08,5.87E-08,6.21E-08,-5.09E-08,-4.77E-08,-4.81E-08,-4.85E-08,-4.73E-08,-4.80E-08,-5.75E-08,-6.08E-08
-3.5,5.36E-08,5.12E-08,5.17E-08,5.21E-08,5.05E-08,5.13E-08,6.05E-08,6.41E-08,-5.29E-08,-5.12E-08,-5.17E-08,-5.21E-08,-5.03E-08,-5.08E-08,-5.95E-08,-6.30E-08
