SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-1.309E-09,-2.9351E-08,-3.4927E-08,-4.5273E-08,-4.6334E-08,-4.6327E-08,-4.7464E-08,-4.8103E-08,1.101E-09,2.0077E-08,2.4139E-08,3.0869E-08,3.2954E-08,3.3693E-08,3.5123E-08,3.5978E-08
0.4,9.82E-10,-1.3546E-08,-1.6863E-08,-2.227E-08,-2.4305E-08,-2.5116E-08,-2.647E-08,-2.7261E-08,4.46E-10,1.2399E-08,1.5583E-08,2.036E-08,2.2412E-08,2.3278E-08,2.4658E-08,2.5459E-08
0.3,3.02E-10,-8.004E-09,-1.0438E-08,-1.4287E-08,-1.6066E-08,-1.6859E-08,-1.8101E-08,-1.8763E-08,4.8E-11,7.717E-09,1.0172E-08,1.3623E-08,1.5315E-08,1.5978E-08,1.7339E-08,1.7969E-08
0.2,5.44E-10,-4.412E-09,-6.369E-09,-9.062E-09,-1.0288E-08,-1.0956E-08,-1.1972E-08,-1.2511E-08,-1.71E-10,4.732E-09,6.493E-09,8.878E-09,1.0242E-08,1.0633E-08,1.1804E-08,1.2212E-08
0.1,6.66E-10,-2.76E-09,-3.425E-09,-5.282E-09,-6.281E-09,-6.55E-09,-7.489E-09,-7.758E-09,-3.06E-10,2.793E-09,3.973E-09,5.568E-09,6.52E-09,6.755E-09,7.627E-09,7.877E-09
0,4.75E-10,4E-12,-2.248E-09,-3.277E-09,-3.242E-09,-3.343E-09,-4.001E-09,-4.137E-09,-1.56E-10,1.381E-09,2.349E-09,3.315E-09,3.877E-09,3.982E-09,4.588E-09,4.72E-09
-0.1,4.79E-10,1.182E-09,5.35E-10,-3.83E-10,-1.971E-09,-0.000000002,-2.379E-09,-2.439E-09,-1.99E-10,6.8E-10,1.005E-09,1.591E-09,2.135E-09,2.18E-09,2.546E-09,2.609E-09
-0.2,8.33E-10,1.24E-10,1.642E-09,1.276E-09,1.047E-09,1.125E-09,9.05E-10,6.76E-10,-4.49E-10,3.53E-10,3.87E-10,6.95E-10,8.96E-10,8.96E-10,1.115E-09,1.145E-09
-0.3,6.52E-10,4.63E-10,4.44E-10,3.09E-10,2.69E-10,8.39E-10,1.9E-10,2.09E-10,-3.15E-10,2.1E-11,1.26E-10,2.68E-10,3.49E-10,-1.51E-10,4.74E-10,4.86E-10
-0.4,9.72E-10,7.62E-10,7.7E-10,7.64E-10,8.23E-10,1.1E-09,8.15E-10,8.29E-10,-5.91E-10,-2.34E-10,-1.98E-10,-1.55E-10,-1.41E-10,-2.25E-10,-7.1E-11,-6.2E-11
-0.5,1.126E-09,1.012E-09,1.102E-09,1.193E-09,1.318E-09,1.491E-09,1.36E-09,1.407E-09,-7.32E-10,-5.21E-10,-4.74E-10,-5.03E-10,-5.46E-10,-6.01E-10,-5.06E-10,-5.06E-10
-0.6,9.57E-10,3.116E-09,1.376E-09,1.529E-09,1.718E-09,1.311E-09,1.823E-09,1.854E-09,-5.4E-10,-1.301E-09,-7.89E-10,-7.96E-10,-8.78E-10,-1.108E-09,-8.81E-10,-8.86E-10
-0.7,1.011E-09,3.803E-09,3.644E-09,1.911E-09,2.136E-09,2.198E-09,2.32E-09,2.378E-09,-6.55E-10,-1.835E-09,-1.746E-09,-1.213E-09,-1.35E-09,-1.437E-09,-1.412E-09,-1.267E-09
-0.8,2.765E-09,4.332E-09,4.412E-09,4.289E-09,4.639E-09,4.637E-09,4.991E-09,2.798E-09,-1.189E-09,-2.294E-09,-2.361E-09,-2.321E-09,-2.614E-09,-2.824E-09,-2.861E-09,-1.761E-09
-0.9,3.261E-09,4.835E-09,5.022E-09,5.179E-09,5.622E-09,5.812E-09,6.077E-09,5.509E-09,-1.576E-09,-2.724E-09,-2.94E-09,-3.072E-09,-3.477E-09,-3.785E-09,-3.902E-09,-3.357E-09
-1,3.77E-09,5.322E-09,5.623E-09,5.89E-09,6.394E-09,6.8E-09,6.968E-09,6.68E-09,-1.969E-09,-3.207E-09,-3.482E-09,-3.795E-09,-4.299E-09,-4.62E-09,-4.812E-09,-4.503E-09
-1.1,4.286E-09,5.816E-09,6.138E-09,6.536E-09,7.078E-09,7.645E-09,7.711E-09,7.568E-09,-2.443E-09,-3.671E-09,-4.058E-09,-4.442E-09,-5.019E-09,-5.365E-09,-5.576E-09,-5.4E-09
-1.2,4.902E-09,6.315E-09,6.723E-09,7.14E-09,7.743E-09,8.48E-09,8.382E-09,8.331E-09,-3.016E-09,-4.239E-09,-4.638E-09,-4.094E-09,-5.682E-09,-6.085E-09,-6.367E-09,-6.289E-09
-1.3,5.549E-09,6.841E-09,7.241E-09,6.166E-09,8.308E-09,9.237E-09,9.023E-09,9.036E-09,-3.649E-09,-4.803E-09,-5.269E-09,-4.878E-09,-6.382E-09,-6.772E-09,-7.11E-09,-7.105E-09
-1.4,6.244E-09,7.365E-09,7.828E-09,7.977E-09,8.916E-09,1.0009E-08,9.63E-09,9.689E-09,-4.436E-09,-5.456E-09,-5.895E-09,-5.896E-09,-7.083E-09,-7.47E-09,-7.787E-09,-7.837E-09
-1.5,7.049E-09,7.998E-09,8.424E-09,9.026E-09,9.544E-09,1.0851E-08,1.0195E-08,1.0288E-08,-5.297E-09,-6.144E-09,-6.641E-09,-6.817E-09,-7.797E-09,-8.258E-09,-8.571E-09,-8.714E-09
-1.6,7.832E-09,8.586E-09,9.059E-09,0.00000001,1.0109E-08,1.1733E-08,1.2152E-08,1.2401E-08,-6.249E-09,-6.918E-09,-7.412E-09,-7.785E-09,-8.644E-09,-9.153E-09,-9.458E-09,-9.645E-09
-1.7,8.701E-09,9.272E-09,9.728E-09,1.1089E-08,1.2075E-08,1.2808E-08,1.3297E-08,1.362E-08,-7.27E-09,-7.599E-09,-8.162E-09,-8.805E-09,-9.662E-09,-1.0259E-08,-1.0668E-08,-1.0969E-08
-1.8,9.607E-09,1.0751E-08,1.143E-08,1.2317E-08,1.3378E-08,1.4174E-08,1.4778E-08,1.5196E-08,-8.377E-09,-8.67E-09,-9.25E-09,-1.0039E-08,-1.0984E-08,-1.1726E-08,-1.2255E-08,-1.2856E-08
-1.9,1.1548E-08,1.1928E-08,1.2672E-08,1.3711E-08,1.4902E-08,1.6043E-08,1.6793E-08,1.7468E-08,-9.754E-09,-9.863E-09,-1.0555E-08,-1.1483E-08,-1.284E-08,-1.3766E-08,-1.4441E-08,-1.502E-08
-2,1.3125E-08,1.3311E-08,1.42E-08,1.5437E-08,1.7221E-08,1.8346E-08,1.9259E-08,1.9965E-08,-1.1302E-08,-1.1274E-08,-1.2325E-08,-1.3523E-08,-1.5058E-08,-1.6044E-08,-1.6897E-08,-1.7608E-08
-2.1,1.4816E-08,1.4881E-08,1.6311E-08,1.7876E-08,1.9695E-08,2.0937E-08,2.2035E-08,2.2898E-08,-1.3239E-08,-1.3148E-08,-1.4368E-08,-1.5902E-08,-1.7655E-08,-1.8871E-08,-1.9917E-08,-2.0719E-08
-2.2,1.703E-08,1.7081E-08,1.8596E-08,2.0555E-08,2.2689E-08,2.4194E-08,2.5524E-08,2.6505E-08,-1.538E-08,-1.5297E-08,-1.6748E-08,-1.8716E-08,-2.0808E-08,-2.2288E-08,-2.3578E-08,-2.4521E-08
-2.3,1.9385E-08,1.9486E-08,2.1317E-08,2.3784E-08,2.6341E-08,2.817E-08,2.978E-08,3.0943E-08,-1.7786E-08,-1.7767E-08,-1.9573E-08,-2.2071E-08,-2.4627E-08,-2.6459E-08,-2.805E-08,-2.9169E-08
-2.4,2.1948E-08,2.2175E-08,2.4419E-08,2.7513E-08,3.0603E-08,3.2833E-08,3.4788E-08,3.6128E-08,-2.0431E-08,-2.0574E-08,-2.2835E-08,-2.5978E-08,-2.9096E-08,-3.1363E-08,-3.3333E-08,-3.4617E-08
-2.5,2.4849E-08,2.5348E-08,2.8154E-08,3.1954E-08,3.5728E-08,3.8484E-08,4.087E-08,4.2424E-08,-2.341E-08,-2.3912E-08,-2.6776E-08,-3.0684E-08,-3.4565E-08,-3.7403E-08,-3.9805E-08,-4.1324E-08
-2.6,2.8007E-08,2.906E-08,3.257E-08,3.7268E-08,4.1945E-08,4.5392E-08,4.8309E-08,5.0121E-08,-2.6663E-08,-2.7885E-08,-3.1511E-08,-3.6416E-08,-4.1265E-08,-4.4867E-08,-4.7855E-08,-4.9671E-08
-2.7,3.1502E-08,3.3575E-08,3.801E-08,4.3905E-08,4.97E-08,5.4012E-08,5.7627E-08,5.9759E-08,-3.0258E-08,-3.2733E-08,-3.7368E-08,-4.3564E-08,-4.9628E-08,-5.4062E-08,-5.7772E-08,-5.9931E-08
