SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-0.5,1.388E-09,1.427E-09,1.716E-09,1.935E-09,2.031E-09,2.053E-09,2.101E-09,2.134E-09,-7.01E-10,-6.73E-10,-7.98E-10,-1.052E-09,-1.105E-09,-9.39E-10,-9.53E-10,-9.27E-10
-0.6,1.572E-09,1.669E-09,2.032E-09,4.371E-09,4.568E-09,2.45E-09,2.497E-09,2.56E-09,-9.43E-10,-9.96E-10,-1.197E-09,-2.4E-09,-2.524E-09,-1.426E-09,-1.447E-09,-1.464E-09
-0.7,3.683E-09,3.838E-09,4.324E-09,5.395E-09,5.635E-09,5.023E-09,5.118E-09,5.214E-09,-1.752E-09,-1.988E-09,-2.433E-09,-3.299E-09,-3.491E-09,-2.946E-09,-3.007E-09,-3.066E-09
-0.8,4.303E-09,4.592E-09,5.227E-09,6.113E-09,6.392E-09,6.083E-09,6.196E-09,6.311E-09,-2.298E-09,-2.589E-09,-3.223E-09,-3.994E-09,-4.245E-09,-3.949E-09,-4.044E-09,-4.135E-09
-0.9,4.814E-09,5.152E-09,5.905E-09,6.685E-09,6.99E-09,6.872E-09,7.002E-09,7.128E-09,-2.776E-09,-3.128E-09,-3.847E-09,-4.649E-09,-4.941E-09,-4.749E-09,-4.867E-09,-4.976E-09
-1,5.312E-09,5.682E-09,6.456E-09,7.228E-09,7.554E-09,7.49E-09,7.629E-09,7.768E-09,-3.223E-09,-3.608E-09,-4.445E-09,-5.189E-09,-5.502E-09,-5.462E-09,-5.59E-09,-5.72E-09
-1.1,5.755E-09,6.122E-09,6.943E-09,7.64E-09,7.977E-09,8.02E-09,8.171E-09,8.314E-09,-3.693E-09,-4.111E-09,-4.948E-09,-5.694E-09,-6.027E-09,-5.996E-09,-6.182E-09,-6.298E-09
-1.2,6.269E-09,6.612E-09,7.385E-09,8.077E-09,8.426E-09,8.468E-09,8.667E-09,8.776E-09,-4.197E-09,-4.603E-09,-5.472E-09,-6.129E-09,-6.464E-09,-6.545E-09,-6.676E-09,-6.863E-09
-1.3,6.724E-09,7.037E-09,7.812E-09,8.426E-09,8.76E-09,8.881E-09,9.034E-09,9.192E-09,-4.762E-09,-5.143E-09,-5.921E-09,-6.578E-09,-6.91E-09,-7.018E-09,-7.167E-09,-7.403E-09
-1.4,7.223E-09,7.513E-09,8.201E-09,8.801E-09,9.125E-09,9.261E-09,9.414E-09,9.549E-09,-5.431E-09,-5.655E-09,-6.412E-09,-6.965E-09,-7.281E-09,-7.404E-09,-7.558E-09,-7.718E-09
-1.5,7.701E-09,7.987E-09,8.655E-09,9.16E-09,9.46E-09,9.608E-09,9.755E-09,9.9E-09,-6.03E-09,-6.243E-09,-6.936E-09,-7.453E-09,-7.755E-09,-7.84E-09,-7.807E-09,-7.99E-09
-1.6,8.257E-09,8.478E-09,9.087E-09,9.546E-09,9.827E-09,9.942E-09,1.0938E-08,1.1174E-08,-6.69E-09,-6.846E-09,-7.449E-09,-7.913E-09,-8.202E-09,-8.3E-09,-8.361E-09,-8.533E-09
-1.7,8.811E-09,9.005E-09,9.535E-09,9.96E-09,1.0222E-08,1.1449E-08,1.1652E-08,1.1918E-08,-7.416E-09,-7.467E-09,-8.07E-09,-8.536E-09,-8.948E-09,-8.995E-09,-9.165E-09,-9.358E-09
-1.8,9.438E-09,9.562E-09,1.0088E-08,1.1633E-08,1.2137E-08,1.2391E-08,1.2652E-08,1.2928E-08,-8.095E-09,-8.172E-09,-9.027E-09,-9.444E-09,-9.833E-09,-1.0041E-08,-1.0251E-08,-1.0482E-08
-1.9,1.0784E-08,1.1013E-08,1.2042E-08,1.2708E-08,1.324E-08,1.3579E-08,1.388E-08,1.4186E-08,-9.036E-09,-9.138E-09,-1.0056E-08,-1.0668E-08,-1.1067E-08,-1.1354E-08,-1.1652E-08,-1.187E-08
-2,1.1833E-08,1.2156E-08,1.331E-08,1.4108E-08,1.4689E-08,1.5097E-08,1.5378E-08,1.5805E-08,-1.0109E-08,-1.0328E-08,-1.1423E-08,-1.2354E-08,-1.2873E-08,-1.3231E-08,-1.3531E-08,-1.3868E-08
-2.1,1.2974E-08,1.3464E-08,1.4811E-08,1.6025E-08,1.6727E-08,1.7217E-08,1.7648E-08,1.8072E-08,-1.1321E-08,-1.176E-08,-1.3241E-08,-1.4265E-08,-1.4898E-08,-1.5343E-08,-1.5735E-08,-1.6132E-08
-2.2,1.4297E-08,1.4963E-08,1.6884E-08,1.8088E-08,1.8901E-08,1.9508E-08,2.0014E-08,2.0513E-08,-1.2929E-08,-1.3559E-08,-1.5318E-08,-1.6435E-08,-1.7198E-08,-1.7753E-08,-1.8227E-08,-1.8704E-08
-2.3,1.6163E-08,1.7135E-08,1.9133E-08,2.0466E-08,2.1438E-08,2.2159E-08,2.2753E-08,2.333E-08,-1.4745E-08,-1.5689E-08,-1.7653E-08,-1.8933E-08,-1.9845E-08,-2.0531E-08,-2.1096E-08,-2.1654E-08
-2.4,1.8106E-08,1.9321E-08,2.1579E-08,2.3074E-08,2.4216E-08,2.5055E-08,2.5767E-08,2.6425E-08,-1.6724E-08,-1.7983E-08,-2.021E-08,-2.1678E-08,-2.2768E-08,-2.3572E-08,-2.4263E-08,-2.4897E-08
-2.5,2.0318E-08,2.1793E-08,2.4306E-08,2.6012E-08,2.7343E-08,2.8317E-08,2.9158E-08,2.9895E-08,-1.9018E-08,-2.0569E-08,-2.3057E-08,-2.4744E-08,-2.6013E-08,-2.6968E-08,-2.7795E-08,-2.8505E-08
-2.6,2.2722E-08,2.4463E-08,2.7237E-08,2.9178E-08,3.0682E-08,3.1812E-08,3.279E-08,3.3631E-08,-2.1583E-08,-2.3408E-08,-2.6138E-08,-2.8039E-08,-2.9509E-08,-3.0617E-08,-3.1578E-08,-3.2412E-08
-2.7,2.5393E-08,2.7469E-08,3.0445E-08,3.2614E-08,3.4293E-08,3.561E-08,3.6701E-08,3.7665E-08,-2.4391E-08,-2.6547E-08,-2.95E-08,-3.1627E-08,-3.3253E-08,-3.4531E-08,-3.5598E-08,-3.6522E-08
-2.8,2.8329E-08,3.0757E-08,3.3985E-08,3.6347E-08,3.818E-08,3.962E-08,4.0787E-08,4.1814E-08,-2.7445E-08,-2.9986E-08,-3.3171E-08,-3.5495E-08,-3.727E-08,-3.8631E-08,-3.9762E-08,-4.074E-08
-2.9,3.1382E-08,3.4317E-08,3.7745E-08,4.0279E-08,4.2199E-08,4.3672E-08,4.4857E-08,4.5896E-08,-3.0594E-08,-3.3702E-08,-3.7117E-08,-3.9577E-08,-4.1395E-08,-4.2804E-08,-4.3904E-08,-4.4911E-08
-3,3.4557E-08,3.8173E-08,4.1837E-08,4.4462E-08,4.6379E-08,4.7835E-08,4.8993E-08,5.0016E-08,-3.3883E-08,-3.7729E-08,-4.1356E-08,-4.3874E-08,-4.5711E-08,-4.7096E-08,-4.8162E-08,-4.9118E-08
-3.1,3.7959E-08,4.2415E-08,4.6244E-08,4.8889E-08,5.078E-08,5.2169E-08,5.3302E-08,5.4252E-08,-3.7449E-08,-4.2117E-08,-4.589E-08,-4.8411E-08,-5.0198E-08,-5.1496E-08,-5.2517E-08,-5.3433E-08
-3.2,4.1676E-08,4.6897E-08,5.0835E-08,5.3428E-08,5.5258E-08,5.6552E-08,5.7554E-08,5.8455E-08,-4.1381E-08,-4.6698E-08,-5.0512E-08,-5.2962E-08,-5.471E-08,-5.5884E-08,-5.6818E-08,-5.7646E-08
-3.3,4.5931E-08,5.162E-08,5.5502E-08,5.7981E-08,5.973E-08,6.0882E-08,6.1805E-08,6.261E-08,-4.5884E-08,-5.1463E-08,-5.5176E-08,-5.7491E-08,-5.9126E-08,-6.0209E-08,-6.1052E-08,-6.1771E-08
-3.4,5.0696E-08,5.6393E-08,6.0085E-08,6.2427E-08,6.4021E-08,6.5092E-08,6.5891E-08,6.6553E-08,-5.0842E-08,-5.6253E-08,-5.9752E-08,-6.1929E-08,-6.3429E-08,-6.442E-08,-6.5121E-08,-6.5739E-08
-3.5,5.5835E-08,6.1157E-08,6.4631E-08,6.6771E-08,6.823E-08,6.9208E-08,6.9835E-08,7.0404E-08,-5.6014E-08,-6.0977E-08,-6.4233E-08,-6.6221E-08,-6.7598E-08,-6.8492E-08,-6.9043E-08,-6.956E-08
