SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-9.18E-10,-1.7777E-08,-1.9967E-08,-1.9918E-08,-2.0086E-08,-1.9425E-08,-1.9075E-08,-1.9809E-08,-2E-12,-1E-12,-2E-12,-2E-12,-2E-12,-1E-12,-2E-12,0
0.4,1.29E-10,-8.964E-09,-1.0658E-08,-1.0852E-08,-1.1892E-08,-1.0546E-08,-1.0526E-08,-1.069E-08,-3E-12,-3E-12,-1E-12,-4E-12,-1E-12,-2E-12,-1E-12,-3E-12
0.3,5.04E-10,-6.255E-09,-7.619E-09,-8.237E-09,-8.071E-09,-7.837E-09,-7.966E-09,-7.709E-09,-3E-12,-3E-12,-2E-12,-2E-12,-3E-12,-1E-12,-2E-12,-1E-12
0.2,8.13E-10,-5.18E-09,-5.467E-09,-5.791E-09,-5.679E-09,-5.557E-09,-5.592E-09,-5.85E-09,-3E-12,-3E-12,-3E-12,-2E-12,-1E-12,-1E-12,-2E-12,-2E-12
0.1,9.84E-10,-3.526E-09,-3.765E-09,-4.049E-09,-3.988E-09,-3.743E-09,-4.107E-09,-4.163E-09,-4E-12,-2E-12,-3E-12,-1E-12,-2E-12,-2E-12,-2E-12,-2E-12
0,1.121E-09,-2.269E-09,-2.775E-09,-2.728E-09,-2.709E-09,-2.652E-09,-2.98E-09,-3.075E-09,-3E-12,-3E-12,-2E-12,-3E-12,-2E-12,-2E-12,-3E-12,-2E-12
-0.1,1.22E-09,-1.129E-09,-1.801E-09,-1.892E-09,-1.853E-09,-1.665E-09,-2.001E-09,-2.069E-09,-2E-12,-4E-12,-4E-12,-3E-12,-3E-12,-2E-12,-2E-12,-1E-12
-0.2,1.311E-09,-4.32E-10,-7.68E-10,-7.78E-10,-8.07E-10,-7.42E-10,-8.57E-10,-9.24E-10,-3E-12,-3E-12,-5E-12,-3E-12,-2E-12,-2E-12,-2E-12,-2E-12
-0.3,1.407E-09,9E-12,-2.06E-10,-1.36E-10,-2.34E-10,-1.56E-10,-1.84E-10,-2.84E-10,-3E-12,-4E-12,-2E-12,-2E-12,-2E-12,-1E-12,-2E-12,-1E-12
-0.4,1.483E-09,4.01E-10,2.92E-10,3.47E-10,3.42E-10,3.56E-10,2.14E-10,2.13E-10,-4E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-3E-12,-2E-12
-0.5,1.574E-09,7.69E-10,6.63E-10,7.3E-10,7.62E-10,7.21E-10,5.95E-10,6.68E-10,-4E-12,-4E-12,-2E-12,-3E-12,-2E-12,-2E-12,-1E-12,-2E-12
-0.6,1.584E-09,1.021E-09,9.54E-10,1.086E-09,1.06E-09,9.95E-10,9.67E-10,1.032E-09,-3E-12,-2E-12,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12
-0.7,1.683E-09,1.273E-09,1.22E-09,1.383E-09,1.385E-09,1.248E-09,1.252E-09,1.331E-09,-2E-12,-3E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-1E-12
-0.8,1.834E-09,1.461E-09,1.454E-09,1.623E-09,1.693E-09,1.46E-09,1.487E-09,1.582E-09,-3E-12,-2E-12,-3E-12,-2E-12,-2E-12,-3E-12,-2E-12,-3E-12
-0.9,1.925E-09,1.687E-09,1.709E-09,1.895E-09,1.94E-09,1.695E-09,1.724E-09,1.794E-09,-2E-12,-3E-12,-3E-12,-2E-12,-1E-12,-1E-12,-1E-12,-2E-12
-1,2.02E-09,1.976E-09,1.967E-09,2.069E-09,2.181E-09,1.924E-09,1.953E-09,2.076E-09,-3E-12,-2E-12,-3E-12,-3E-12,-2E-12,-2E-12,-3E-12,-3E-12
-1.1,2.19E-09,2.196E-09,2.237E-09,2.365E-09,2.52E-09,2.172E-09,2.195E-09,2.294E-09,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12,-2E-12,-1E-12,-2E-12
-1.2,2.401E-09,2.462E-09,2.571E-09,2.664E-09,2.623E-09,2.527E-09,2.509E-09,2.605E-09,-3E-12,-2E-12,-3E-12,-2E-12,-3E-12,-3E-12,-2E-12,-3E-12
-1.3,2.771E-09,2.728E-09,2.857E-09,2.96E-09,3.069E-09,2.846E-09,2.802E-09,2.89E-09,-3E-12,-4E-12,-2E-12,-1E-12,-1E-12,-2E-12,-1E-12,-1E-12
-1.4,2.952E-09,3.115E-09,3.139E-09,3.587E-09,3.496E-09,3.208E-09,3.123E-09,3.162E-09,-3E-12,-2E-12,-2E-12,-3E-12,-3E-12,-2E-12,-3E-12,-3E-12
-1.5,3.429E-09,3.428E-09,3.51E-09,3.989E-09,3.867E-09,3.726E-09,3.396E-09,3.555E-09,-2E-12,-3E-12,-2E-12,-3E-12,-2E-12,-1E-12,-1E-12,-1E-12
-1.6,3.726E-09,3.712E-09,3.794E-09,4.279E-09,4.241E-09,4.059E-09,3.747E-09,3.939E-09,-4E-12,-3E-12,-3E-12,-4E-12,-3E-12,-2E-12,-3E-12,-2E-12
-1.7,4.266E-09,4.306E-09,4.219E-09,3.829E-09,3.893E-09,3.546E-09,4.128E-09,4.181E-09,-2E-12,-4E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-1E-12
-1.8,4.651E-09,4.395E-09,4.399E-09,4.453E-09,4.67E-09,4.095E-09,4.462E-09,4.59E-09,-4E-12,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12
-1.9,4.711E-09,4.668E-09,4.854E-09,4.546E-09,5.019E-09,4.555E-09,3.994E-09,4.247E-09,-3E-12,-4E-12,-1E-12,-3E-12,-3E-12,-2E-12,-3E-12,-3E-12
-2,5.19E-09,4.448E-09,5.44E-09,4.904E-09,5.144E-09,5.048E-09,4.574E-09,4.86E-09,-3E-12,-4E-12,-4E-12,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12
-2.1,5.027E-09,5.133E-09,4.948E-09,5.113E-09,5.403E-09,5.616E-09,5.197E-09,5.422E-09,-4E-12,-2E-12,-4E-12,-4E-12,-2E-12,-3E-12,-3E-12,-2E-12
-2.2,5.687E-09,5.644E-09,5.642E-09,5.605E-09,5.849E-09,6.265E-09,5.602E-09,5.903E-09,-3E-12,-4E-12,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12
-2.3,6.495E-09,6.433E-09,6.352E-09,6.124E-09,6.174E-09,6.772E-09,6.144E-09,6.632E-09,-4E-12,-4E-12,-2E-12,-2E-12,-3E-12,-2E-12,-2E-12,-2E-12
-2.4,7.022E-09,6.942E-09,6.871E-09,6.564E-09,6.722E-09,7.351E-09,6.928E-09,7.131E-09,-4E-12,-3E-12,-2E-12,-3E-12,-3E-12,-3E-12,-2E-12,-3E-12
-2.5,7.492E-09,7.48E-09,7.435E-09,7.035E-09,7.271E-09,7.889E-09,7.653E-09,7.748E-09,-4E-12,-3E-12,-2E-12,-2E-12,-2E-12,-3E-12,-2E-12,-2E-12
-2.6,8.433E-09,7.891E-09,8.17E-09,7.734E-09,7.922E-09,8.535E-09,8.334E-09,8.462E-09,-3E-12,-4E-12,-4E-12,-3E-12,-3E-12,-2E-12,-2E-12,-3E-12
-2.7,9.311E-09,9.083E-09,9.053E-09,8.247E-09,8.416E-09,8.717E-09,9.535E-09,9.115E-09,-2E-12,-2E-12,-2E-12,-3E-12,-3E-12,-2E-12,-3E-12,-2E-12
-2.8,9.999E-09,1.0152E-08,9.858E-09,9.324E-09,9.289E-09,9.493E-09,1.0347E-08,1.0223E-08,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12,-1E-12,-1E-12
-2.9,1.0604E-08,1.0105E-08,1.1133E-08,1.0126E-08,9.633E-09,1.064E-08,1.1414E-08,1.0997E-08,-3E-12,-2E-12,-2E-12,-2E-12,-1E-12,-1E-12,-4E-12,-2E-12
-3,1.1538E-08,1.1565E-08,1.0959E-08,1.1527E-08,1.0609E-08,1.1691E-08,1.2446E-08,1.1748E-08,-4E-12,-3E-12,-4E-12,-2E-12,-2E-12,-2E-12,-1E-12,-1E-12
-3.1,1.2143E-08,1.2398E-08,1.1932E-08,1.2332E-08,1.1542E-08,1.239E-08,1.3385E-08,1.3011E-08,-2E-12,-2E-12,-3E-12,-2E-12,-2E-12,-1E-12,-2E-12,-2E-12
-3.2,1.3158E-08,1.3661E-08,1.2843E-08,1.3116E-08,1.2626E-08,1.3685E-08,1.4415E-08,1.4072E-08,-3E-12,-2E-12,-3E-12,-3E-12,-2E-12,-2E-12,-1E-12,-1E-12
-3.3,1.4192E-08,1.5303E-08,1.4122E-08,1.4163E-08,1.3894E-08,1.4951E-08,1.5701E-08,1.5221E-08,-3E-12,-1E-12,-2E-12,-2E-12,-3E-12,-2E-12,-1E-12,-2E-12
-3.4,1.5407E-08,1.6086E-08,1.5461E-08,1.5475E-08,1.5301E-08,1.6292E-08,1.7096E-08,1.6446E-08,-3E-12,-2E-12,-3E-12,-2E-12,-2E-12,-2E-12,-2E-12,-1E-12
-3.5,1.6919E-08,1.7583E-08,1.674E-08,1.7062E-08,1.6737E-08,1.7753E-08,1.8644E-08,1.823E-08,-3E-12,-2E-12,-1E-12,-2E-12,-2E-12,-1E-12,-2E-12,-3E-12
