SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-2.1,5.815E-09,4.931E-09,5.083E-09,5.293E-09,6.374E-09,5.927E-09,6.119E-09,6.872E-09,-1E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12
-2.2,5.506E-09,5.513E-09,5.695E-09,5.944E-09,6.037E-09,6.521E-09,6.769E-09,7.507E-09,-2E-12,-1E-12,-1E-12,-2E-12,-2E-12,-1E-12,-1E-12,-1E-12
-2.3,6.11E-09,6.036E-09,6.253E-09,6.525E-09,6.756E-09,7.145E-09,7.415E-09,8.141E-09,-1E-12,-1E-12,-1E-12,-1E-12,0,-1E-12,-1E-12,-1E-12
-2.4,6.644E-09,6.537E-09,6.779E-09,7.093E-09,7.403E-09,7.791E-09,8.097E-09,8.821E-09,-2E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12,0
-2.5,7.173E-09,7.101E-09,7.368E-09,7.718E-09,8.085E-09,8.486E-09,8.837E-09,9.7E-09,-2E-12,-1E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,0
-2.6,7.734E-09,7.66E-09,7.979E-09,8.365E-09,8.78E-09,9.397E-09,9.787E-09,1.0426E-08,-1E-12,-2E-12,-1E-12,-1E-12,-1E-12,0,0,-1E-12
-2.7,8.308E-09,8.303E-09,8.653E-09,9.245E-09,9.565E-09,1.0197E-08,1.0667E-08,1.1271E-08,-1E-12,-1E-12,-1E-12,0,-1E-12,-1E-12,-1E-12,1E-12
-2.8,8.96E-09,9.022E-09,9.41E-09,1.0041E-08,1.0588E-08,1.1166E-08,1.1645E-08,1.2116E-08,-1E-12,-1E-12,-1E-12,-1E-12,0,1E-12,0,0
-2.9,9.787E-09,9.948E-09,1.0394E-08,1.0979E-08,1.1562E-08,1.2172E-08,1.2701E-08,1.3002E-08,1E-12,1E-12,1E-12,0,-1E-12,-1E-12,-1E-12,-1E-12
-3,1.0537E-08,1.0868E-08,1.1356E-08,1.1976E-08,1.2643E-08,1.3296E-08,1.3868E-08,1.4005E-08,-1E-12,-1E-12,-1E-12,-1E-12,0,0,0,0
-3.1,1.1444E-08,1.1866E-08,1.2407E-08,1.3095E-08,1.3826E-08,1.4501E-08,1.5151E-08,1.5168E-08,1E-12,1E-12,0,0,-1E-12,-1E-12,-1E-12,1E-12
-3.2,1.242E-08,1.2955E-08,1.3574E-08,1.4317E-08,1.51E-08,1.5859E-08,1.6726E-08,1.6443E-08,-1E-12,-1E-12,-1E-12,-1E-12,0,0,0,-1E-12
-3.3,1.3514E-08,1.4179E-08,1.4848E-08,1.564E-08,1.6475E-08,1.7275E-08,1.8171E-08,1.7849E-08,0,0,0,0,-1E-12,-1E-12,-1E-12,0
-3.4,1.4713E-08,1.5487E-08,1.6192E-08,1.7071E-08,1.7941E-08,1.8801E-08,1.9701E-08,1.9392E-08,-1E-12,-1E-12,-1E-12,-1E-12,0,0,0,-1E-12
-3.5,1.6045E-08,1.691E-08,1.7691E-08,1.8613E-08,1.9577E-08,2.0474E-08,2.1295E-08,2.1017E-08,1E-12,0,1E-12,0,-1E-12,-1E-12,-1E-12,-1E-12
