SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-0.9,3.733E-09,5.061E-09,5.801E-09,6.435E-09,6.786E-09,6.532E-09,7.009E-09,7.1E-09,-1.992E-09,-3.139E-09,-3.858E-09,-4.551E-09,-4.829E-09,-4.504E-09,-4.852E-09,-4.929E-09
-1,4.165E-09,5.479E-09,6.266E-09,7.004E-09,7.364E-09,7.243E-09,7.65E-09,7.809E-09,-2.359E-09,-3.517E-09,-4.388E-09,-5.122E-09,-5.504E-09,-5.259E-09,-5.614E-09,-5.707E-09
-1.1,4.629E-09,5.829E-09,6.702E-09,7.463E-09,7.91E-09,7.858E-09,8.258E-09,8.434E-09,-2.835E-09,-3.922E-09,-4.834E-09,-5.667E-09,-6.096E-09,-5.898E-09,-6.245E-09,-6.362E-09
-1.2,5.198E-09,6.241E-09,7.111E-09,7.952E-09,8.434E-09,8.408E-09,8.801E-09,8.991E-09,-3.381E-09,-4.332E-09,-5.317E-09,-6.16E-09,-6.632E-09,-6.568E-09,-6.921E-09,-7.069E-09
-1.3,5.772E-09,6.608E-09,7.519E-09,8.352E-09,8.862E-09,8.94E-09,9.323E-09,9.528E-09,-4.039E-09,-4.8E-09,-5.737E-09,-6.669E-09,-7.181E-09,-7.13E-09,-7.247E-09,-7.439E-09
-1.4,6.429E-09,7.038E-09,7.898E-09,8.786E-09,9.314E-09,9.4E-09,1.0505E-08,1.0855E-08,-4.761E-09,-5.275E-09,-6.221E-09,-7.124E-09,-7.665E-09,-7.749E-09,-7.88E-09,-8.084E-09
-1.5,7.126E-09,7.505E-09,8.358E-09,9.209E-09,9.742E-09,9.918E-09,1.1282E-08,1.1666E-08,-5.594E-09,-5.867E-09,-6.722E-09,-7.687E-09,-8.156E-09,-8.339E-09,-8.607E-09,-8.848E-09
-1.6,7.861E-09,8.027E-09,8.794E-09,9.666E-09,1.1095E-08,1.0369E-08,1.2076E-08,1.2513E-08,-6.457E-09,-6.487E-09,-7.331E-09,-8.23E-09,-8.81E-09,-9.267E-09,-9.447E-09,-9.734E-09
-1.7,8.635E-09,8.605E-09,9.344E-09,1.0147E-08,1.1924E-08,1.2528E-08,1.3094E-08,1.3597E-08,-7.352E-09,-7.252E-09,-8.005E-09,-9.187E-09,-9.717E-09,-1.0131E-08,-1.055E-08,-1.0909E-08
-1.8,9.435E-09,9.301E-09,9.97E-09,1.2155E-08,1.3031E-08,1.3718E-08,1.4436E-08,1.5038E-08,-8.439E-09,-8.091E-09,-9.129E-09,-1.0174E-08,-1.0915E-08,-1.1454E-08,-1.2002E-08,-1.2743E-08
-1.9,1.1185E-08,1.0004E-08,1.1979E-08,1.3359E-08,1.4394E-08,1.5225E-08,1.628E-08,1.7201E-08,-9.637E-09,-9.359E-09,-1.0264E-08,-1.151E-08,-1.2441E-08,-1.334E-08,-1.4116E-08,-1.4842E-08
-2,1.2518E-08,1.2147E-08,1.3337E-08,1.4905E-08,1.6153E-08,1.7473E-08,1.8589E-08,1.9564E-08,-1.1021E-08,-1.0573E-08,-1.1712E-08,-1.3362E-08,-1.4494E-08,-1.5547E-08,-1.6486E-08,-1.7306E-08
-2.1,1.3944E-08,1.3485E-08,1.491E-08,1.6998E-08,1.8476E-08,1.9842E-08,2.1166E-08,2.2275E-08,-1.2637E-08,-1.2008E-08,-1.3566E-08,-1.545E-08,-1.6809E-08,-1.8032E-08,-1.9206E-08,-2.0175E-08
-2.2,1.5729E-08,1.5038E-08,1.7003E-08,1.9261E-08,2.0996E-08,2.2604E-08,2.4195E-08,2.5481E-08,-1.4384E-08,-1.381E-08,-1.5665E-08,-1.7821E-08,-1.9463E-08,-2.0951E-08,-2.2404E-08,-2.3597E-08
-2.3,1.7565E-08,1.7088E-08,1.9301E-08,2.1923E-08,2.3995E-08,2.591E-08,2.7818E-08,2.9404E-08,-1.6269E-08,-1.5877E-08,-1.8088E-08,-2.0632E-08,-2.262E-08,-2.4448E-08,-2.6261E-08,-2.775E-08
-2.4,1.9521E-08,1.9254E-08,2.1959E-08,2.5009E-08,2.7479E-08,2.9788E-08,3.2125E-08,3.404E-08,-1.8304E-08,-1.8147E-08,-2.0913E-08,-2.3935E-08,-2.636E-08,-2.8608E-08,-3.0874E-08,-3.2733E-08
-2.5,2.1725E-08,2.1808E-08,2.5196E-08,2.8798E-08,3.1785E-08,3.4605E-08,3.7466E-08,3.9851E-08,-2.0621E-08,-2.0896E-08,-2.4435E-08,-2.8036E-08,-3.1009E-08,-3.3812E-08,-3.6679E-08,-3.9039E-08
-2.6,2.4134E-08,2.4876E-08,2.9219E-08,3.353E-08,3.7133E-08,4.0601E-08,4.4191E-08,4.7194E-08,-2.3119E-08,-2.4278E-08,-2.8866E-08,-3.3247E-08,-3.6878E-08,-4.0387E-08,-4.4039E-08,-4.7092E-08
-2.7,2.6849E-08,2.8853E-08,3.449E-08,3.9676E-08,4.4023E-08,4.8326E-08,5.2849E-08,5.6671E-08,-2.5999E-08,-2.8737E-08,-3.4716E-08,-3.9975E-08,-4.4414E-08,-4.881E-08,-5.3446E-08,-5.7392E-08
-2.8,3.0068E-08,3.422E-08,4.1436E-08,4.7662E-08,5.2937E-08,5.8229E-08,6.385E-08,6.8696E-08,-2.9474E-08,-3.4657E-08,-4.2203E-08,-4.8575E-08,-5.3953E-08,-5.9372E-08,-6.5099E-08,-7.0057E-08
-2.9,3.4002E-08,4.1124E-08,4.9957E-08,5.7375E-08,6.3676E-08,7.0027E-08,7.6709E-08,8.3244E-08,-3.3761E-08,-4.2066E-08,-5.1059E-08,-5.8618E-08,-6.501E-08,-7.1432E-08,-7.8057E-08,-8.5484E-08
-3,3.9026E-08,4.9487E-08,5.9515E-08,6.81E-08,7.5364E-08,8.3166E-08,9.055E-08,9.7646E-08,-3.9435E-08,-5.0785E-08,-6.0621E-08,-6.9191E-08,-7.6403E-08,-8.4581E-08,-9.1288E-08,-9.6969E-08
-3.1,4.6223E-08,5.8999E-08,6.9425E-08,7.9058E-08,8.6852E-08,9.4646E-08,1.01403E-07,1.07437E-07,-4.7714E-08,-6.04E-08,-7.0247E-08,-7.9634E-08,-8.6963E-08,-9.3336E-08,-9.915E-08,-1.05659E-07
-3.2,5.5868E-08,6.8993E-08,7.905E-08,8.8386E-08,9.592E-08,1.02219E-07,1.04905E-07,1.09672E-07,-5.7925E-08,-7.0218E-08,-7.9456E-08,-8.7735E-08,-9.4989E-08,-1.00496E-07,-1.03261E-07,-1.06347E-07
-3.3,6.7161E-08,7.9237E-08,8.756E-08,9.5896E-08,1.02295E-07,1.04821E-07,1.10279E-07,1.14575E-07,-6.9456E-08,-8.0057E-08,-8.7219E-08,-9.4969E-08,-9.9915E-08,-1.0275E-07,-1.0705E-07,-1.12444E-07
-3.4,8.0176E-08,8.8177E-08,9.4905E-08,1.01695E-07,1.07452E-07,1.10464E-07,1.14697E-07,1.19874E-07,-8.2255E-08,-8.8366E-08,-9.4269E-08,-9.9856E-08,-1.0605E-07,-1.08972E-07,-1.12838E-07,-1.17499E-07
-3.5,9.1846E-08,9.5984E-08,1.01002E-07,1.07187E-07,1.107E-07,1.1614E-07,1.19933E-07,1.24488E-07,-9.3109E-08,-9.5622E-08,-9.9934E-08,-1.06065E-07,-1.09767E-07,-1.14407E-07,-1.1794E-07,-1.22055E-07
