SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-1.253E-09,-3.9088E-08,-4.3166E-08,-4.4377E-08,-4.6052E-08,-4.7667E-08,-4.9594E-08,-5.1091E-08,-5E-12,-4E-12,-3E-12,-4E-12,-3E-12,-2E-12,-3E-12,-2E-12
0.4,1.154E-09,-1.4198E-08,-1.7455E-08,-1.929E-08,-2.106E-08,-2.2746E-08,-2.4646E-08,-2.5993E-08,-3E-12,-5E-12,-4E-12,-3E-12,-2E-12,-3E-12,-2E-12,-3E-12
0.3,1.599E-09,-8.092E-09,-1.0514E-08,-1.1723E-08,-1.3168E-08,-1.4406E-08,-1.5944E-08,-1.6897E-08,-5E-12,-5E-12,-4E-12,-3E-12,-3E-12,-4E-12,-3E-12,-3E-12
0.2,1.845E-09,-4.485E-09,-6.242E-09,-7.17E-09,-7.969E-09,-8.943E-09,-9.845E-09,-1.0679E-08,-4E-12,-4E-12,-4E-12,-4E-12,-4E-12,-4E-12,-3E-12,-4E-12
0.1,2.007E-09,-2.594E-09,-3.375E-09,-3.97E-09,-4.409E-09,-5.172E-09,-5.667E-09,-6.283E-09,-6E-12,-5E-12,-4E-12,-4E-12,-4E-12,-3E-12,-3E-12,-3E-12
0,2.099E-09,3.71E-10,-1.995E-09,-2.344E-09,-2.07E-09,-2.531E-09,-2.816E-09,-3.151E-09,-3E-12,-3E-12,-4E-12,-4E-12,-5E-12,-3E-12,-4E-12,-3E-12
-0.1,2.208E-09,1.563E-09,1.016E-09,8.72E-10,6.13E-10,3.44E-10,2.14E-10,-2.62E-10,-5E-12,-4E-12,-3E-12,-2E-12,-2E-12,-1E-12,-2E-12,-1E-12
-0.2,1.987E-09,2.344E-09,2.127E-09,2.134E-09,8.69E-10,-2.67E-10,6.43E-10,5.81E-10,-4E-12,-4E-12,-4E-12,-4E-12,-2E-12,-1E-12,-2E-12,-1E-12
-0.3,2.357E-09,1.88E-10,2.893E-09,3.009E-09,1.783E-09,2.843E-09,1.686E-09,1.626E-09,-6E-12,-3E-12,-3E-12,-2E-12,-1E-12,-3E-12,-1E-12,-1E-12
-0.4,2.476E-09,2.923E-09,3.558E-09,5.86E-10,2.534E-09,3.787E-09,2.52E-09,2.416E-09,-4E-12,-5E-12,-4E-12,-2E-12,-1E-12,-1E-12,-1E-12,-2E-12
-0.5,2.64E-09,3.638E-09,3.826E-09,3.791E-09,3.191E-09,1.351E-09,3.252E-09,3.333E-09,-5E-12,-3E-12,-3E-12,-4E-12,-2E-12,-3E-12,-1E-12,-1E-12
-0.6,2.83E-09,1.069E-09,1.649E-09,4.671E-09,3.96E-09,3.523E-09,4.121E-09,4.078E-09,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12,-1E-12,-2E-12,-1E-12
-0.7,7.9E-10,3.982E-09,3.438E-09,2.315E-09,4.636E-09,4.572E-09,4.907E-09,5.061E-09,-3E-12,-4E-12,-2E-12,-3E-12,-2E-12,-1E-12,-1E-12,-2E-12
-0.8,3.062E-09,4.687E-09,4.174E-09,4.29E-09,5.422E-09,5.455E-09,5.827E-09,5.86E-09,-6E-12,-2E-12,-2E-12,-2E-12,-2E-12,0,-2E-12,-1E-12
-0.9,3.637E-09,2.215E-09,4.731E-09,5.193E-09,6.062E-09,6.213E-09,7.919E-09,6.833E-09,-4E-12,-4E-12,-3E-12,-2E-12,-2E-12,-1E-12,-3E-12,-1E-12
-1,1.419E-09,4.126E-09,5.409E-09,5.883E-09,6.848E-09,8.319E-09,8.679E-09,9.047E-09,-4E-12,-4E-12,-3E-12,-2E-12,-1E-12,-3E-12,-1E-12,-2E-12
-1.1,4.212E-09,4.727E-09,5.909E-09,6.626E-09,8.693E-09,9.301E-09,9.89E-09,1.0122E-08,-5E-12,-3E-12,-2E-12,-2E-12,-3E-12,-2E-12,-3E-12,-2E-12
-1.2,5.1E-09,5.466E-09,6.597E-09,8.488E-09,9.312E-09,1.0174E-08,1.0779E-08,1.1073E-08,-4E-12,-3E-12,-3E-12,-4E-12,-2E-12,-3E-12,-1E-12,-4E-12
-1.3,3.165E-09,6.126E-09,8.343E-09,9.059E-09,1.0377E-08,1.0692E-08,1.1645E-08,1.1934E-08,-5E-12,-3E-12,-3E-12,-2E-12,-4E-12,-2E-12,-3E-12,-2E-12
-1.4,5.228E-09,7.871E-09,8.927E-09,1.0157E-08,1.1132E-08,1.1805E-08,1.2433E-08,1.2861E-08,-5E-12,-5E-12,-2E-12,-4E-12,-2E-12,-3E-12,-1E-12,-3E-12
-1.5,6.467E-09,8.591E-09,1.0093E-08,1.1024E-08,1.204E-08,1.2684E-08,1.3339E-08,1.3798E-08,-5E-12,-4E-12,-5E-12,-2E-12,-3E-12,-2E-12,-3E-12,-2E-12
-1.6,8.564E-09,9.764E-09,1.0971E-08,1.1971E-08,1.2892E-08,1.3602E-08,1.4368E-08,1.4811E-08,-7E-12,-6E-12,-3E-12,-4E-12,-3E-12,-4E-12,-2E-12,-3E-12
-1.7,9.744E-09,1.0765E-08,1.1982E-08,1.3002E-08,1.3977E-08,1.4839E-08,1.5575E-08,1.6203E-08,-4E-12,-3E-12,-4E-12,-2E-12,-4E-12,-2E-12,-3E-12,-2E-12
-1.8,1.1413E-08,1.1921E-08,1.3256E-08,1.4307E-08,1.5375E-08,1.6337E-08,1.7211E-08,1.7918E-08,-6E-12,-4E-12,-2E-12,-5E-12,-2E-12,-4E-12,-1E-12,-3E-12
-1.9,1.2889E-08,1.3221E-08,1.4615E-08,1.583E-08,1.713E-08,1.8188E-08,1.9207E-08,2.0045E-08,-5E-12,-2E-12,-4E-12,-2E-12,-3E-12,-2E-12,-3E-12,-1E-12
