SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-0.5,2.844E-09,3.345E-09,6.852E-09,4.953E-09,4.73E-09,5.083E-09,3.906E-09,4.139E-09,-4E-12,-3E-12,-3E-12,-2E-12,-3E-12,-2E-12,-2E-12,-1E-12
-0.6,3.164E-09,3.901E-09,7.805E-09,5.428E-09,5.214E-09,4.736E-09,4.585E-09,4.843E-09,-3E-12,-2E-12,-4E-12,-3E-12,-2E-12,-1E-12,-2E-12,-2E-12
-0.7,3.184E-09,4.177E-09,8.203E-09,4.47E-09,5.622E-09,4.152E-09,5.047E-09,5.506E-09,-3E-12,-3E-12,-4E-12,-3E-12,-3E-12,-2E-12,-2E-12,-1E-12
-0.8,3.539E-09,4.651E-09,8.712E-09,5.47E-09,4.822E-09,4.103E-09,5.628E-09,5.916E-09,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-1E-12,-2E-12,-2E-12
-0.9,3.61E-09,4.863E-09,9.428E-09,6.051E-09,5.878E-09,4.091E-09,5.95E-09,4.023E-09,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-1E-12,-2E-12
-1,4.069E-09,5.337E-09,9.768E-09,6.589E-09,6.523E-09,4.384E-09,4.034E-09,5.323E-09,-3E-12,-2E-12,-4E-12,-2E-12,-3E-12,-1E-12,0,-2E-12
-1.1,4.244E-09,5.501E-09,1.0245E-08,7.224E-09,7.059E-09,4.666E-09,5.206E-09,5.896E-09,-3E-12,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,2E-12,-2E-12
-1.2,4.819E-09,3.669E-09,1.0591E-08,7.843E-09,7.682E-09,5.072E-09,5.749E-09,6.366E-09,-2E-12,-3E-12,-3E-12,-3E-12,-2E-12,-1E-12,7E-12,-3E-12
-1.3,5.116E-09,4.899E-09,1.1186E-08,8.49E-09,8.275E-09,5.505E-09,6.175E-09,6.649E-09,-3E-12,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12,1.2E-11,-2E-12
-1.4,3.555E-09,5.489E-09,1.1749E-08,9.125E-09,8.929E-09,4.414E-09,6.48E-09,6.894E-09,-3E-12,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12,2E-12,-2E-12
-1.5,5.11E-09,6.095E-09,1.2405E-08,1.0043E-08,9.886E-09,5.599E-09,6.812E-09,7.193E-09,-2E-12,-3E-12,-2E-12,-2E-12,-1E-12,-2E-12,-2E-12,-2E-12
-1.6,5.915E-09,6.619E-09,1.2994E-08,1.0713E-08,1.0522E-08,6.352E-09,7.124E-09,7.44E-09,-2E-12,-3E-12,-2E-12,-3E-12,-2E-12,-2E-12,-1E-12,-2E-12
-1.7,6.772E-09,7.262E-09,1.3617E-08,1.1404E-08,1.1362E-08,7.085E-09,7.545E-09,7.806E-09,-1E-12,-3E-12,-2E-12,-2E-12,-1E-12,-2E-12,-3E-12,-2E-12
-1.8,7.596E-09,7.958E-09,1.4258E-08,1.2102E-08,1.2053E-08,7.776E-09,7.997E-09,8.2E-09,0,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12
-1.9,8.531E-09,9.113E-09,1.4945E-08,1.293E-08,1.2845E-08,8.45E-09,8.523E-09,8.674E-09,1.9E-11,-2E-12,-2E-12,-1E-12,-2E-12,-2E-12,-2E-12,-2E-12
-2,1.0012E-08,9.951E-09,1.5627E-08,1.3745E-08,1.3587E-08,9.102E-09,9.084E-09,9.194E-09,1.2E-11,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12,-4E-12,-1E-12
-2.1,1.113E-08,1.0938E-08,1.6305E-08,1.4545E-08,1.4382E-08,9.957E-09,9.887E-09,9.99E-09,4E-12,-2E-12,-2E-12,-1E-12,-2E-12,-1E-12,-3E-12,-2E-12
-2.2,1.2372E-08,1.1864E-08,1.705E-08,1.5354E-08,1.5098E-08,1.0629E-08,1.0535E-08,1.0642E-08,-3E-12,-3E-12,-2E-12,-3E-12,-2E-12,-2E-12,-3E-12,-2E-12
-2.3,1.3677E-08,1.286E-08,1.7807E-08,1.6178E-08,1.5795E-08,1.1325E-08,1.1225E-08,1.1347E-08,-3E-12,-2E-12,-2E-12,-2E-12,-1E-12,-1E-12,-2E-12,-1E-12
-2.4,1.5046E-08,1.3862E-08,1.8553E-08,1.698E-08,1.6467E-08,1.1971E-08,1.1838E-08,1.2016E-08,-3E-12,-3E-12,-2E-12,-2E-12,-2E-12,-2E-12,-3E-12,-2E-12
-2.5,1.6548E-08,1.4962E-08,1.934E-08,1.7748E-08,1.7184E-08,1.266E-08,1.2555E-08,1.2709E-08,-3E-12,-2E-12,-2E-12,-2E-12,-1E-12,-1E-12,-3E-12,-1E-12
-2.6,1.8046E-08,1.6015E-08,2.008E-08,1.8476E-08,1.7872E-08,1.3313E-08,1.3215E-08,1.336E-08,-1E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-1E-12
-2.7,1.9575E-08,1.7078E-08,2.0828E-08,1.9193E-08,1.8512E-08,1.402E-08,1.3912E-08,1.4076E-08,-2E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,-3E-12,-1E-12
-2.8,2.1144E-08,1.8232E-08,2.1621E-08,1.9939E-08,1.839E-08,1.476E-08,1.4686E-08,1.4841E-08,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-7E-12,-1E-12
-2.9,2.2642E-08,1.9623E-08,2.2455E-08,2.0769E-08,1.8531E-08,1.5546E-08,1.5481E-08,1.5633E-08,-2E-12,-2E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12
-3,2.4114E-08,2.1182E-08,2.3317E-08,2.1648E-08,1.8899E-08,1.6393E-08,1.6328E-08,1.6477E-08,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-1E-12,-1E-12
-3.1,2.5608E-08,2.2873E-08,2.4205E-08,2.2519E-08,1.9447E-08,1.7317E-08,1.7267E-08,1.7399E-08,-2E-12,-2E-12,-1E-12,-1E-12,-2E-12,-1E-12,-1E-12,-1E-12
-3.2,2.7077E-08,2.472E-08,2.5086E-08,2.3522E-08,2.1618E-08,1.8254E-08,1.8212E-08,1.8347E-08,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-2E-12,-3E-12,-1E-12
-3.3,2.8596E-08,2.6721E-08,2.6058E-08,2.4531E-08,2.2627E-08,1.9265E-08,1.9224E-08,1.937E-08,-2E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12,-1E-12
-3.4,3.013E-08,2.8889E-08,2.7079E-08,2.5698E-08,2.3516E-08,2.0285E-08,2.0274E-08,2.0406E-08,-2E-12,-2E-12,-2E-12,-2E-12,-1E-12,-2E-12,-2E-12,-1E-12
-3.5,3.1959E-08,3.1309E-08,2.8127E-08,2.6944E-08,2.354E-08,2.1376E-08,2.136E-08,2.1504E-08,-2E-12,-2E-12,-1E-12,-1E-12,-1E-12,-1E-12,-2E-12,-1E-12
