SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-1.7,1.5565E-08,1.9941E-08,2.228E-08,2.3534E-08,2.3976E-08,2.5628E-08,2.4473E-08,2.6508E-08,-1.2768E-08,-1.6272E-08,-1.8205E-08,-1.921E-08,-1.9521E-08,-2.0866E-08,-1.9841E-08,-2.153E-08
-1.8,1.8475E-08,2.1134E-08,2.2946E-08,2.4006E-08,2.4467E-08,2.5814E-08,2.5133E-08,2.6902E-08,-1.5365E-08,-1.7718E-08,-1.9137E-08,-1.9935E-08,-2.0261E-08,-2.1291E-08,-2.0694E-08,-2.2222E-08
-1.9,2.1093E-08,2.2861E-08,2.4245E-08,2.5125E-08,2.5619E-08,2.6663E-08,2.6375E-08,2.8075E-08,-1.7982E-08,-1.9655E-08,-2.0745E-08,-2.1385E-08,-2.1724E-08,-2.2516E-08,-2.2253E-08,-2.3761E-08
-2,2.3854E-08,2.5073E-08,2.6285E-08,2.7049E-08,2.7555E-08,2.8436E-08,2.8438E-08,3.0162E-08,-2.0789E-08,-2.2054E-08,-2.3026E-08,-2.3598E-08,-2.3974E-08,-2.4636E-08,-2.4609E-08,-2.6183E-08
-2.1,2.6716E-08,2.7615E-08,2.8809E-08,2.9556E-08,3.0128E-08,3.0944E-08,3.1149E-08,3.2956E-08,-2.3785E-08,-2.4768E-08,-2.5789E-08,-2.6385E-08,-2.6818E-08,-2.7479E-08,-2.7617E-08,-2.9287E-08
-2.2,2.9839E-08,3.0501E-08,3.1838E-08,3.2656E-08,3.3311E-08,3.4196E-08,3.4567E-08,3.6456E-08,-2.7041E-08,-2.7846E-08,-2.9012E-08,-2.9698E-08,-3.0262E-08,-0.000000031,-3.1287E-08,-3.3034E-08
-2.3,3.3267E-08,3.3832E-08,3.537E-08,3.6325E-08,3.7194E-08,3.8184E-08,3.8706E-08,4.0665E-08,-3.0622E-08,-3.1346E-08,-3.2745E-08,-3.3605E-08,-3.4408E-08,-3.5273E-08,-3.5709E-08,-3.7536E-08
-2.4,3.6873E-08,3.7483E-08,3.9327E-08,4.054E-08,4.1699E-08,4.2869E-08,4.3559E-08,4.5576E-08,-3.4407E-08,-3.5227E-08,-3.6974E-08,-3.8198E-08,-3.929E-08,-4.036E-08,-4.0955E-08,-4.2822E-08
-2.5,4.0828E-08,4.1735E-08,4.4068E-08,4.5797E-08,4.7319E-08,4.8775E-08,4.9681E-08,5.1656E-08,-3.8591E-08,-3.9763E-08,-4.222E-08,-4.3988E-08,-4.5492E-08,-4.6914E-08,-4.7772E-08,-4.9459E-08
-2.6,4.5126E-08,4.6694E-08,5.0157E-08,5.2578E-08,5.4633E-08,5.6618E-08,5.7891E-08,5.9501E-08,-4.3159E-08,-4.5244E-08,-4.9166E-08,-5.1731E-08,-5.3835E-08,-5.5917E-08,-5.7215E-08,-5.8573E-08
-2.7,4.9906E-08,5.3129E-08,5.8678E-08,6.2149E-08,6.5054E-08,6.798E-08,6.9892E-08,7.1192E-08,-4.8234E-08,-5.2658E-08,-5.8997E-08,-6.2721E-08,-6.5917E-08,-6.9136E-08,-7.1215E-08,-7.2333E-08
-2.8,5.5383E-08,6.245E-08,7.1025E-08,7.6058E-08,8.055E-08,8.5027E-08,8.9538E-08,9.0485E-08,-5.4156E-08,-6.358E-08,-7.2996E-08,-7.8484E-08,-8.3417E-08,-8.8221E-08,-9.7349E-08,-9.8036E-08
-2.9,6.202E-08,7.5803E-08,8.7684E-08,9.6282E-08,1.03313E-07,1.15655E-07,1.23802E-07,1.24768E-07,-6.146E-08,-7.8409E-08,-9.0767E-08,-1.03113E-07,-1.1109E-07,-1.20969E-07,-1.27709E-07,-1.28782E-07
-3,7.0651E-08,9.2804E-08,1.08381E-07,1.24814E-07,1.30077E-07,1.4052E-07,1.47759E-07,1.48953E-07,-7.1486E-08,-9.6022E-08,-1.15111E-07,-1.26206E-07,-1.32115E-07,-1.41661E-07,-1.48279E-07,-1.49601E-07
-3.1,8.2852E-08,1.17213E-07,1.31238E-07,1.42945E-07,1.5088E-07,1.60688E-07,1.67515E-07,1.69166E-07,-8.5448E-08,-1.19745E-07,-1.32209E-07,-1.4296E-07,-1.51654E-07,-1.60471E-07,-1.66759E-07,-1.68509E-07
-3.2,1.01108E-07,1.3328E-07,1.47532E-07,1.58459E-07,1.69217E-07,1.78027E-07,1.84491E-07,1.86618E-07,-1.08051E-07,-1.32933E-07,-1.46982E-07,-1.56874E-07,-1.68233E-07,-1.75981E-07,-1.81972E-07,-1.84154E-07
-3.3,1.25528E-07,1.4536E-07,1.60684E-07,1.70508E-07,1.83589E-07,1.9126E-07,1.97423E-07,1.9994E-07,-1.26714E-07,-1.43704E-07,-1.58518E-07,-1.67144E-07,-1.80275E-07,-1.87189E-07,-1.92744E-07,-1.95305E-07
-3.4,1.38584E-07,1.54399E-07,1.7001E-07,1.78159E-07,1.9253E-07,1.99332E-07,2.04973E-07,2.07692E-07,-1.38143E-07,-1.51574E-07,-1.66234E-07,-1.73371E-07,-1.87157E-07,-1.93362E-07,-1.98581E-07,-2.01007E-07
-3.5,1.48493E-07,1.60885E-07,1.75569E-07,1.82305E-07,1.96841E-07,2.02769E-07,2.08226E-07,2.10565E-07,-1.46691E-07,-1.57641E-07,-1.70852E-07,-1.77126E-07,-1.90343E-07,-1.95887E-07,-2.0067E-07,-2.02869E-07
