SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
0.5,-1.01E-09,-4.1638E-08,-4.2369E-08,-4.3671E-08,-4.5761E-08,-4.7176E-08,-4.8702E-08,-5.0397E-08,7.84E-10,2.6221E-08,2.9616E-08,3.2394E-08,3.495E-08,3.6528E-08,3.8045E-08,3.9746E-08
0.4,-1.66E-10,-1.8125E-08,-2.152E-08,-2.4366E-08,-2.68E-08,-2.8169E-08,-2.9481E-08,-3.096E-08,3.31E-10,1.6299E-08,1.9621E-08,2.2417E-08,2.4816E-08,2.6157E-08,2.7427E-08,2.8839E-08
0.3,8.9E-11,-1.0512E-08,-1.3404E-08,-1.5943E-08,-1.8086E-08,-1.9215E-08,-2.0246E-08,-2.1404E-08,1.27E-10,9.825E-09,1.2477E-08,1.5006E-08,1.7075E-08,1.8167E-08,1.9153E-08,2.0247E-08
0.2,5.47E-10,-5.46E-09,-7.611E-09,-9.621E-09,-1.1361E-08,-1.2242E-08,-1.2998E-08,-1.3854E-08,-1.57E-10,5.572E-09,7.468E-09,9.517E-09,1.1025E-08,1.1876E-08,1.2642E-08,1.3438E-08
0.1,6.93E-10,-2.823E-09,-3.501E-09,-5.2E-09,-6.346E-09,-6.987E-09,-7.547E-09,-8.092E-09,-2.89E-10,2.88E-09,4.071E-09,5.499E-09,6.516E-09,7.115E-09,7.64E-09,8.172E-09
0,7.31E-10,5.2E-10,-1.832E-09,-2.723E-09,-3.36E-09,-3.08E-09,-3.427E-09,-3.712E-09,-3.61E-10,1.052E-09,2.033E-09,2.843E-09,3.44E-09,3.751E-09,4.078E-09,4.402E-09
-0.1,8.44E-10,1.963E-09,1.204E-09,8.61E-10,5.05E-10,-1.415E-09,-1.599E-09,-1.77E-09,-4.38E-10,3.09E-10,7.1E-10,1.116E-09,1.427E-09,1.753E-09,1.874E-09,2.042E-09
-0.2,5.63E-10,6.49E-10,5.6E-10,3.64E-10,2.23E-10,2.138E-09,2.132E-09,2.125E-09,-2.48E-10,1.15E-10,2.33E-10,3.91E-10,5.2E-10,3.3E-10,4.07E-10,4.83E-10
-0.3,8.5E-10,1.006E-09,1.551E-09,9.97E-10,9.98E-10,1.096E-09,1.057E-09,1.062E-09,-4.6E-10,-2.18E-10,-8.32E-10,-1.76E-10,-1.32E-10,-9E-11,-2.8E-11,4E-12
-0.4,9.85E-10,1.098E-09,1.703E-09,1.519E-09,1.575E-09,1.605E-09,1.583E-09,1.593E-09,-5.71E-10,-4.51E-10,-8.35E-10,-5.99E-10,-5.9E-10,-5.55E-10,-5.17E-10,-4.99E-10
-0.5,1.075E-09,1.319E-09,3.991E-09,1.928E-09,2.046E-09,2.103E-09,2.132E-09,2.2E-09,-6.62E-10,-6.17E-10,-1.931E-09,-1.124E-09,-9.68E-10,-9.56E-10,-9.47E-10,-9.52E-10
-0.6,8.63E-10,1.475E-09,4.778E-09,4.465E-09,2.458E-09,2.515E-09,2.569E-09,2.631E-09,-4.53E-10,-8.56E-10,-2.586E-09,-2.43E-09,-1.479E-09,-1.449E-09,-1.45E-09,-1.486E-09
-0.7,9.01E-10,3.746E-09,5.358E-09,5.47E-09,5.112E-09,5.275E-09,5.41E-09,5.612E-09,-4.83E-10,-1.714E-09,-3.083E-09,-3.289E-09,-2.959E-09,-3.04E-09,-3.108E-09,-3.22E-09
-0.8,1.017E-09,4.373E-09,5.754E-09,6.152E-09,6.158E-09,6.381E-09,6.547E-09,6.781E-09,-5.63E-10,-2.178E-09,-3.497E-09,-3.936E-09,-3.953E-09,-4.123E-09,-4.249E-09,-4.416E-09
-0.9,1.206E-09,4.813E-09,6.109E-09,6.685E-09,6.94E-09,7.211E-09,7.403E-09,7.664E-09,-6.77E-10,-2.587E-09,-3.896E-09,-4.548E-09,-4.738E-09,-4.964E-09,-5.158E-09,-5.32E-09
-1,1.447E-09,5.241E-09,6.483E-09,7.189E-09,7.543E-09,7.85E-09,8.113E-09,8.343E-09,-8.44E-10,-2.952E-09,-4.241E-09,-5.042E-09,-5.426E-09,-5.706E-09,-5.869E-09,-6.132E-09
-1.1,1.779E-09,5.595E-09,6.766E-09,7.554E-09,8.05E-09,8.398E-09,8.62E-09,8.928E-09,-1.065E-09,-3.35E-09,-4.62E-09,-5.492E-09,-5.93E-09,-6.296E-09,-6.505E-09,-6.784E-09
-1.2,2.136E-09,6.023E-09,7.128E-09,7.962E-09,8.47E-09,8.88E-09,9.129E-09,9.439E-09,-1.429E-09,-3.757E-09,-4.984E-09,-5.877E-09,-6.44E-09,-6.765E-09,-7.056E-09,-7.296E-09
-1.3,4.627E-09,6.407E-09,7.442E-09,8.27E-09,8.861E-09,9.221E-09,9.528E-09,9.783E-09,-2.642E-09,-4.232E-09,-5.401E-09,-6.292E-09,-6.878E-09,-7.238E-09,-7.468E-09,-7.407E-09
-1.4,5.615E-09,6.862E-09,7.823E-09,8.637E-09,9.23E-09,9.591E-09,9.841E-09,1.0949E-08,-3.565E-09,-4.734E-09,-5.803E-09,-6.715E-09,-7.256E-09,-7.616E-09,-7.584E-09,-7.834E-09
-1.5,6.489E-09,7.335E-09,8.219E-09,9.038E-09,9.574E-09,9.922E-09,1.1072E-08,1.1537E-08,-4.549E-09,-5.352E-09,-6.322E-09,-7.138E-09,-7.385E-09,-7.837E-09,-8.059E-09,-8.357E-09
-1.6,7.315E-09,7.842E-09,8.653E-09,9.388E-09,1.0846E-08,1.1223E-08,1.167E-08,1.2142E-08,-5.498E-09,-5.944E-09,-6.871E-09,-7.35E-09,-8.003E-09,-6.534E-09,-8.684E-09,-9.003E-09
-1.7,8.106E-09,8.362E-09,9.149E-09,1.0493E-08,1.1392E-08,9.48E-09,1.2483E-08,1.3001E-08,-6.494E-09,-6.651E-09,-7.483E-09,-8.153E-09,-8.797E-09,-7.817E-09,-9.583E-09,-9.957E-09
-1.8,8.961E-09,8.987E-09,9.705E-09,1.1472E-08,1.2403E-08,1.2194E-08,1.3648E-08,1.4242E-08,-7.526E-09,-7.441E-09,-8.232E-09,-9.142E-09,-9.893E-09,-9.626E-09,-1.0858E-08,-1.1319E-08
-1.9,9.783E-09,9.625E-09,1.1394E-08,1.2601E-08,1.3669E-08,1.3808E-08,1.5131E-08,1.6062E-08,-8.527E-09,-8.199E-09,-9.292E-09,-1.0382E-08,-1.1288E-08,-1.1485E-08,-1.2774E-08,-1.3428E-08
-2,1.0571E-08,1.1286E-08,1.2661E-08,1.4067E-08,1.5325E-08,1.6077E-08,1.7491E-08,1.8397E-08,-1.0123E-08,-9.312E-09,-1.0648E-08,-1.2187E-08,-1.3319E-08,-1.3893E-08,-1.5068E-08,-1.5845E-08
-2.1,1.3319E-08,1.2488E-08,1.4147E-08,1.6137E-08,1.7667E-08,1.8596E-08,1.9988E-08,2.1048E-08,-1.1403E-08,-1.0627E-08,-1.2287E-08,-1.4241E-08,-1.5651E-08,-1.6441E-08,-1.7707E-08,-1.8663E-08
-2.2,1.4777E-08,1.3912E-08,1.6112E-08,1.8375E-08,2.0223E-08,2.1416E-08,2.2939E-08,2.4227E-08,-1.3158E-08,-1.2329E-08,-1.446E-08,-1.6613E-08,-1.8358E-08,-1.9481E-08,-2.0863E-08,-2.2037E-08
