SoftPlot for Genesys Testlink,,,,,,,,,,,,,,,,
Start,5.00E-01,,,,,,,,,,,,,,,
Stop,-3.50E+00,,,,,,,,,,,,,,,
Points,41,,,,,,,,,,,,,,,
X-Axis (V),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none),0 (none),-0.400000 (none),-0.800000 (none),-1.200000 (none),-1.600000 (none),-2.000000 (none),-2.400000 (none),-2.800000 (none)
-2.2,1.8033E-08,1.9589E-08,2.2241E-08,2.3845E-08,2.5426E-08,2.6821E-08,2.785E-08,2.8575E-08,-2E-12,0,1E-12,-1E-12,-2E-12,1E-12,0,-3E-12
-2.3,2.0003E-08,2.2102E-08,2.5259E-08,2.7249E-08,2.9143E-08,3.0915E-08,3.2199E-08,3.3075E-08,1E-12,-2E-12,-1E-12,2E-12,1E-12,-2E-12,-2E-12,1E-12
-2.4,2.225E-08,2.5127E-08,2.8921E-08,3.1337E-08,3.3633E-08,3.5761E-08,3.736E-08,3.8459E-08,-1E-12,1E-12,2E-12,-2E-12,-2E-12,1E-12,1E-12,-3E-12
-2.5,2.4973E-08,2.885E-08,3.3537E-08,3.6525E-08,3.9334E-08,4.1906E-08,4.3886E-08,4.5266E-08,2E-12,-2E-12,-2E-12,1E-12,2E-12,-1E-12,-2E-12,1E-12
-2.6,2.8083E-08,3.3539E-08,3.9426E-08,4.3052E-08,4.6515E-08,4.9739E-08,5.2211E-08,5.394E-08,-1E-12,1E-12,1E-12,-2E-12,-1E-12,1E-12,2E-12,-1E-12
-2.7,3.187E-08,3.9733E-08,4.7152E-08,5.1633E-08,5.5888E-08,5.989E-08,6.3035E-08,6.5219E-08,1E-12,-2E-12,-2E-12,1E-12,1E-12,-2E-12,-2E-12,1E-12
-2.8,3.6734E-08,4.8064E-08,5.7298E-08,6.2716E-08,6.7886E-08,7.2861E-08,7.6799E-08,7.9615E-08,-2E-12,1E-12,1E-12,-2E-12,-2E-12,1E-12,1E-12,-2E-12
-2.9,4.3465E-08,5.8711E-08,6.9723E-08,7.6227E-08,8.2366E-08,8.8204E-08,9.3011E-08,9.6445E-08,1E-12,-1E-12,-2E-12,1E-12,1E-12,-1E-12,-2E-12,1E-12
-3,5.2795E-08,7.1314E-08,8.3844E-08,9.1264E-08,9.8188E-08,1.04616E-07,1.09502E-07,1.16332E-07,-2E-12,1E-12,1E-12,-2E-12,0,1E-12,-2E-12,2E-12
-3.1,6.4629E-08,8.4875E-08,9.8341E-08,1.06407E-07,1.12007E-07,1.21127E-07,1.26928E-07,1.31711E-07,2E-12,-1E-12,-2E-12,-2E-12,-1E-12,1E-12,2E-12,-2E-12
-3.2,7.7893E-08,9.8243E-08,1.10666E-07,1.19932E-07,1.26101E-07,1.33247E-07,1.40544E-07,1.44333E-07,-2E-12,1E-12,-1E-12,1E-12,-2E-12,-1E-12,-1E-12,1E-12
-3.3,9.1844E-08,1.11047E-07,1.23007E-07,1.30149E-07,1.35785E-07,1.42266E-07,1.50447E-07,1.53379E-07,1E-12,2E-12,1E-12,-2E-12,2E-12,2E-12,2E-12,-1E-12
-3.4,1.05269E-07,1.21917E-07,1.32575E-07,1.3873E-07,1.43578E-07,1.48975E-07,1.56857E-07,1.5913E-07,-1E-12,-1E-12,-1E-12,2E-12,-1E-12,-1E-12,-2E-12,1E-12
-3.5,1.14102E-07,1.31346E-07,1.40969E-07,1.45988E-07,1.49836E-07,1.54595E-07,1.61573E-07,1.63792E-07,-2E-12,4E-12,1E-12,-1E-12,0,1E-12,1E-12,-2E-12
